,client_id,client_district_id,client_age,client_gender,disp_id,account_id,type,alltime_sum_trans_amount_by_account_id,alltime_mean_trans_amount_by_account_id,alltime_total_nbr_trans,mean_trans_amount_of_Household,mean_trans_amount_of_Insurance_payment,mean_trans_amount_of_Interest_credited,mean_trans_amount_of_Loan_payment,mean_trans_amount_of_Old-age_pension,mean_trans_amount_of_Payment_for_statement,mean_trans_amount_of_Sanction_interest_if_negative_balance,mean_trans_amount_of_Unknown_Transaction_Type,nbr_trans_Household,nbr_trans_Insurance_payment,nbr_trans_Interest_credited,nbr_trans_Loan_payment,nbr_trans_Old-age_pension,nbr_trans_Payment_for_statement,nbr_trans_Sanction_interest_if_negative_balance,nbr_trans_Unknown_Transaction_Type,mean_trans_amount_of_Credit,mean_trans_amount_of_Unknown_Transaction_Type,mean_trans_amount_of_Withdrawal,nbr_trans_Credit,nbr_trans_Unknown_Transaction_Type,nbr_trans_Withdrawal,1yr_sum_trans_amount_by_account_id,1yr_mean_trans_amount_by_account_id,1yr_total_nbr_trans,3yr_sum_trans_amount_by_account_id,3yr_mean_trans_amount_by_account_id,3yr_total_nbr_trans,trans_ratio_98_97,trans_ratio_97_96,sum_order_amount_by_account_id,mean_order_amount_by_account_id,total_nbr_orders,mean_order_amount_of_Household,mean_order_amount_of_Insurance_payment,mean_order_amount_of_Leasing,mean_order_amount_of_Loan_payment,mean_order_amount_of_Unknown_Order_Type,nbr_orders_Household,nbr_orders_Insurance_payment,nbr_orders_Leasing,nbr_orders_Loan_payment,nbr_orders_Unknown_Order_Type,account_district_id,statement_freq,account_date_opened,loan_id,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_grant,card_id,card_type,card_issued_date,district_id,district_name,region,total_inhabitants,num_munipalities_less_499,500_to999,2000_to_9999,greater_than0000,num_cities,ratio_urban,avg_salary,unemp_rate_95,unemp_rate_96,enterpreneurs_per000,num_crimes95,num_crimes96
3191,2090,70,28.254794520547943,M,2090,1723,DISPONENT,640075.4999999999,6809.313829787233,94.0,1092.0,4676.0,232.79285714285717,,,14.599999999999998,,11353.039215686274,10.0,10.0,14.0,,,9.0,,51.0,12185.658620689654,,4410.636923076923,29.0,,65.0,580406.1,6595.523863636362,88.0,640075.4999999999,6809.313829787233,94.0,9.727030940482054,,9680.0,2420.0,4.0,1092.0,4676.0,,,1956.0,1.0,1.0,,,2.0,70,MONTHLY,1768,,,,,,,,,,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108
2717,188,64,38.35616438356164,M,188,156,OWNER,84418.0,1722.8163265306125,49.0,2030.0,,63.26000000000001,,,14.599999999999998,,3113.523809523809,9.0,,10.0,,,9.0,,21.0,2014.664,,1418.8083333333332,25.0,,24.0,76456.0,1662.0869565217392,46.0,84418.0,1722.8163265306125,49.0,9.602612408942477,,2030.0,2030.0,1.0,2030.0,,,,,1.0,,,,,64,MONTHLY,1755,,,,,,,,,,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265
960,11362,51,32.994520547945214,F,11054,9227,OWNER,207302.50000000003,2073.025,100.0,1784.0,,56.86071428571425,3193.0,,14.599999999999998,,3604.333333333334,10.0,,28.0,8.0,,9.0,,45.0,2139.3673076923083,,2001.1541666666672,52.0,,48.0,187690.20000000004,2040.1108695652176,92.0,207302.50000000003,2073.025,100.0,9.570024933332657,,6141.0,2047.0,3.0,1784.0,,,3193.0,1164.0,1.0,,,1.0,1.0,51,MONTHLY,1768,6872.0,191580.0,60.0,3193.0,C,1944.0,,,,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839
4799,2683,48,69.6,F,2683,2215,OWNER,150212.60000000006,2682.367857142858,56.0,2348.0,,105.76666666666668,,6690.0,14.599999999999998,,2835.0,9.0,,12.0,,14.0,9.0,,12.0,3552.933333333333,,1871.8413793103448,27.0,,29.0,135832.60000000006,2562.8792452830194,53.0,150212.60000000006,2682.367857142858,56.0,9.4459388038943,,2348.0,2348.0,1.0,2348.0,,,,,1.0,,,,,48,MONTHLY,1750,,,,,,,,,,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717
3632,4115,33,55.8054794520548,M,4115,3404,OWNER,503636.0999999999,8683.381034482756,58.0,,,240.2642857142857,,,14.599999999999998,,14289.742857142857,,,14.0,,,9.0,,35.0,9710.156666666668,,7583.264285714285,30.0,,28.0,454769.0999999999,8745.559615384616,52.0,503636.0999999999,8683.381034482756,58.0,9.306261894530053,,,,,,,,,,,,,,,33,MONTHLY,1768,,,,,,,640.0,classic,2020.0,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859
815,2009,12,63.0027397260274,M,2009,1657,OWNER,69798.0,1342.2692307692307,52.0,,,57.61428571428571,,,14.599999999999998,,2374.4827586206893,,,14.0,,,9.0,,29.0,1599.88275862069,,1017.4521739130437,29.0,,23.0,63002.99999999999,1340.4893617021273,47.0,69798.0,1342.2692307692307,52.0,9.271964679911695,,2156.0,2156.0,1.0,2156.0,,,,,1.0,,,,,12,MONTHLY,1768,,,,,,,,,,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868
28,2900,18,75.83287671232877,M,2900,2402,OWNER,153449.80000000005,2692.1017543859657,57.0,2384.0,,115.02857142857144,,6943.0,14.599999999999998,,3004.5454545454545,9.0,,14.0,,14.0,9.0,,11.0,3441.806896551725,,1915.6214285714289,29.0,,28.0,138509.70000000007,2663.6480769230784,52.0,153449.80000000005,2692.1017543859657,57.0,9.271002202127166,,2384.0,2384.0,1.0,2384.0,,,,,1.0,,,,,18,MONTHLY,1770,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
4964,1595,56,44.073972602739715,F,1595,1319,OWNER,799353.2999999998,8881.703333333333,90.0,6185.0,1362.0,219.09285714285718,,,100.0,,14551.26,9.0,9.0,14.0,,,8.0,,50.0,12331.332352941177,10604.5,6645.907407407409,34.0,2.0,54.0,721518.5999999999,9018.982499999998,80.0,799353.2999999998,8881.703333333333,90.0,9.269883483844607,,8431.0,2810.333333333333,3.0,6185.0,1362.0,,,884.0,1.0,1.0,,,1.0,56,TRANSACTION,1680,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4401,464,24,39.45205479452054,F,464,384,OWNER,1625510.0000000002,18471.704545454548,88.0,,,272.0625,,,30.0,,26570.934426229516,,,16.0,,,11.0,,61.0,18076.340425531907,17997.333333333332,18998.157894736843,47.0,3.0,38.0,1467206.2,19054.62597402597,77.0,1625510.0000000002,18471.704545454548,88.0,9.268294254465149,,2304.1,2304.1,1.0,,,2304.1,,,,,1.0,,,24,WEEKLY,1717,,,,,,,76.0,classic,2182.0,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273
1328,4341,76,34.69315068493151,M,4341,3598,OWNER,437776.49999999977,6735.023076923074,65.0,6435.0,,146.36428571428567,,,14.599999999999998,,11601.4375,10.0,,14.0,,,9.0,,32.0,7879.836666666667,,5753.754285714286,30.0,,35.0,394775.1999999999,6691.105084745761,59.0,437776.49999999977,6735.023076923074,65.0,9.180541053410012,,6435.0,6435.0,1.0,6435.0,,,,,1.0,,,,,76,MONTHLY,1766,,,,,,,669.0,classic,1995.0,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807
936,3617,51,44.117808219178066,F,3617,2995,OWNER,489644.8999999998,6442.696052631576,76.0,13687.5,,118.93333333333337,,,14.599999999999998,20.766666666666676,11091.941176470591,8.0,,24.0,,,7.0,3.0,34.0,5381.786666666667,,7982.725806451614,45.0,,31.0,408702.99999999977,8514.64583333333,48.0,489644.8999999998,6442.696052631576,76.0,9.002784300422485,,,,,,,,,,,,,,,51,MONTHLY,1443,,,,,,,,,,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839
1028,1026,57,19.4027397260274,M,1026,852,OWNER,72875.8,1256.4793103448276,58.0,,,66.44,,,14.599999999999998,,1848.205128205128,,,10.0,,,9.0,,39.0,1819.4560000000001,,829.981818181818,25.0,,33.0,65529.79999999999,1191.450909090909,55.0,72875.8,1256.4793103448276,58.0,8.920473727198473,,2082.0,1041.0,2.0,69.0,,,,2013.0,1.0,,,,1.0,57,MONTHLY,1756,,,,,,,,,,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651
2978,1459,4,22.328767123287676,M,1459,1208,OWNER,472745.0,6388.445945945945,74.0,4426.0,,203.25714285714284,,,14.599999999999998,,10236.52380952381,9.0,,14.0,,,9.0,,42.0,8975.519999999999,,4624.531818181818,30.0,,44.0,425050.2,6250.738235294118,68.0,472745.0,6388.445945945945,74.0,8.911877185772873,,6552.0,3276.0,2.0,4426.0,,,,2126.0,1.0,,,,1.0,4,MONTHLY,1773,,,,,,,240.0,classic,2182.0,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892
2908,4450,67,50.02191780821918,F,4450,3690,OWNER,1282165.7000000002,11447.908035714287,112.0,4514.0,,222.98846153846162,,,100.0,,19150.21875,11.0,,26.0,,,11.0,,64.0,11968.066071428571,,10927.75,56.0,,56.0,1114857.0000000002,14112.113924050636,79.0,1282165.7000000002,11447.908035714287,112.0,8.886296609223807,,4514.0,4514.0,1.0,4514.0,,,,,1.0,,,,,67,TRANSACTION,1386,,,,,,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079
2006,1717,73,19.835616438356173,F,1717,1416,OWNER,4174277.799999998,12134.528488372087,344.0,,,173.51846153846145,,,30.0,5.82,19444.719626168226,,,65.0,,,60.0,5.0,214.0,13357.472435897429,13637.153846153846,10932.737714285711,156.0,13.0,175.0,970171.1,15158.9234375,64.0,2539831.4999999995,13159.74870466321,193.0,8.812903266830359,0.16485854640639006,3688.0,3688.0,1.0,,,3688.0,,,,,1.0,,,66,WEEKLY,192,,,,,,,,,,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433
3899,2594,55,35.446575342465756,M,2594,2144,OWNER,2470244.1,11228.382272727273,220.0,,,138.95609756097562,,,100.0,6.8428571428571425,18500.744360902256,,,41.0,,,39.0,7.0,133.0,13636.254945054949,12258.64705882353,9115.60625,91.0,17.0,112.0,1329662.9,18214.560273972602,73.0,2043538.5,10928.01336898396,187.0,8.765682683585428,0.3554900615318851,,,,,,,,,,,,,,55,TRANSACTION,931,,,,,,,,,,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894
4922,3262,61,57.42191780821918,F,3262,2703,OWNER,70436.19999999997,1437.4734693877551,49.0,2082.0,,67.08000000000001,,,14.599999999999998,,2423.6190476190477,9.0,,10.0,,,9.0,,21.0,1816.272,,1042.8916666666664,25.0,,24.0,63188.19999999997,1373.65652173913,46.0,70436.19999999997,1437.4734693877551,49.0,8.718018763796907,,2082.0,2082.0,1.0,2082.0,,,,,1.0,,,,,61,MONTHLY,1761,,,,,,,,,,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
1303,1621,76,46.77260273972602,F,1621,1339,OWNER,774052.6999999998,12094.573437499996,64.0,,,195.1,,,14.599999999999998,,18357.714285714286,,,15.0,,,7.0,,42.0,11885.279411764706,15350.333333333336,11996.377777777776,34.0,3.0,27.0,693531.4999999998,12843.175925925923,54.0,774052.6999999998,12094.573437499996,64.0,8.613029860459106,,,,,,,,,,,,,,,76,MONTHLY,1647,,,,,,,,,,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807
1271,6255,54,53.03561643835617,F,6255,5180,OWNER,885232.9999999999,11962.608108108108,74.0,,,168.9666666666666,4897.0,,14.6,,19058.2,,,18.0,5.0,,6.0,,45.0,12423.686486486487,8660.5,12285.262068965516,37.0,8.0,29.0,792861.9999999999,14158.249999999998,56.0,885232.9999999999,11962.608108108108,74.0,8.583451516168491,,4897.0,4897.0,1.0,,,,4897.0,,,,,1.0,,54,MONTHLY,1515,6054.0,58764.0,12.0,4897.0,C,2022.0,829.0,classic,2181.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696
1272,6256,54,57.65479452054793,M,6256,5180,DISPONENT,885232.9999999999,11962.608108108108,74.0,,,168.9666666666666,4897.0,,14.6,,19058.2,,,18.0,5.0,,6.0,,45.0,12423.686486486487,8660.5,12285.262068965516,37.0,8.0,29.0,792861.9999999999,14158.249999999998,56.0,885232.9999999999,11962.608108108108,74.0,8.583451516168491,,4897.0,4897.0,1.0,,,,4897.0,,,,,1.0,,54,MONTHLY,1515,6054.0,58764.0,12.0,4897.0,C,2022.0,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696
848,1164,15,39.32602739726028,F,1164,966,OWNER,70429.29999999999,1467.2770833333332,48.0,,,76.19000000000003,,,14.599999999999998,,2397.7931034482763,,,10.0,,,9.0,,29.0,1863.116,,1037.017391304348,25.0,,23.0,62941.29999999999,1398.695555555555,45.0,70429.29999999999,1467.2770833333332,48.0,8.405622329059828,,2129.0,2129.0,1.0,2129.0,,,,,1.0,,,,,15,MONTHLY,1747,,,,,,,,,,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879
2536,1905,72,49.65753424657535,F,1905,1572,OWNER,420771.1,6473.401538461538,65.0,7596.0,,149.37142857142857,,,14.599999999999998,,10611.651515151516,9.0,,14.0,,,9.0,,33.0,7442.523333333333,,5642.725714285715,30.0,,35.0,375845.1,6480.0879310344835,58.0,420771.1,6473.401538461538,65.0,8.36587054267017,,7596.0,7596.0,1.0,7596.0,,,,,1.0,,,,,72,MONTHLY,1754,,,,,,,,,,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208
195,1158,1,44.39452054794521,F,1158,961,OWNER,402122.0999999999,6485.840322580644,62.0,8255.0,,80.69285714285714,,,14.599999999999998,,10976.241379310344,10.0,,14.0,,,9.0,,29.0,7122.690000000001,,5888.793750000003,30.0,,32.0,358250.0,6513.636363636364,55.0,402122.0999999999,6485.840322580644,62.0,8.165781897834844,,8255.0,8255.0,1.0,8255.0,,,,,1.0,,,,,1,MONTHLY,1751,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
4424,3328,24,32.246575342465746,M,3328,2756,OWNER,618685.1,9374.016666666665,66.0,8702.0,,128.40714285714287,,,14.599999999999998,,15836.411764705883,9.0,,14.0,,,9.0,,34.0,10721.19,,8251.372222222222,30.0,,36.0,550430.1,9329.323728813559,59.0,618685.1,9374.016666666665,66.0,8.064319097502015,,8702.0,8702.0,1.0,8702.0,,,,,1.0,,,,,24,MONTHLY,1754,,,,,,,,,,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273
2320,4942,38,39.52054794520548,M,4942,4103,OWNER,3833671.6000000034,14146.389667896692,271.0,,,197.84583333333333,,,14.600000000000012,,21480.43820224719,,,48.0,,,45.0,,178.0,15947.720325203254,10553.75,12834.242647058845,123.0,12.0,136.0,898732.5,14265.595238095239,63.0,2299198.0000000023,11671.055837563465,197.0,8.063693427434764,0.07263350767325033,,,,,,,,,,,,,,38,MONTHLY,754,,,,,,,,,,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822
3118,3880,29,37.38082191780822,F,3880,3208,OWNER,1303998.8,13726.303157894741,95.0,13490.909090909092,,181.82500000000005,,,14.599999999999996,,20219.80701754386,11.0,,16.0,,,11.0,,57.0,15426.12093023256,14802.5,11996.969565217387,43.0,6.0,46.0,1159980.4,13975.66746987952,83.0,1303998.8,13726.303157894741,95.0,8.054390272354091,,,,,,,,,,,,,,,29,MONTHLY,1676,,,,,,,,,,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888
2091,13923,7,19.871232876712327,F,13615,11327,OWNER,559881.6,7465.088000000002,75.0,3693.0,,231.65714285714287,1632.0,,14.599999999999998,,12959.35,9.0,,14.0,3.0,,9.0,,40.0,10620.573333333332,,5361.431111111112,30.0,,45.0,498026.1999999999,7323.914705882351,68.0,559881.6,7465.088000000002,75.0,8.051458724703096,,5325.0,2662.5,2.0,3693.0,,,1632.0,,1.0,,,1.0,,7,MONTHLY,1748,7294.0,39168.0,24.0,1632.0,C,2095.0,,,,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846
4566,2797,28,48.18904109589041,M,2797,2311,OWNER,602955.4999999999,8613.649999999998,70.0,6798.0,,142.65,,,14.599999999999998,,14401.270270270268,10.0,,14.0,,,9.0,,37.0,10568.136666666664,,7147.785000000003,30.0,,40.0,536194.1,8511.01746031746,63.0,602955.4999999999,8613.649999999998,70.0,8.031498740290049,,6798.0,6798.0,1.0,6798.0,,,,,1.0,,,,,28,MONTHLY,1752,,,,,,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525
2367,4644,20,67.9972602739726,M,4644,3852,OWNER,137915.90000000005,1998.7811594202906,69.0,220.0,,67.80909090909091,,5046.0,14.599999999999998,,2677.909090909091,11.0,,11.0,,15.0,10.0,,22.0,2838.366666666667,,1459.0476190476188,27.0,,42.0,122577.90000000005,1885.8138461538467,65.0,137915.90000000005,1998.7811594202906,69.0,7.99177858912505,,3364.0,1682.0,2.0,1682.0,,,,,2.0,,,,,20,MONTHLY,1717,,,,,,,,,,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542
4280,2798,65,67.56164383561644,M,2798,2312,OWNER,153673.60000000006,2604.6372881355937,59.0,3392.0,,61.30000000000001,,5340.0,14.599999999999998,,3216.3636363636365,11.0,,12.0,,15.0,10.0,,11.0,2926.2714285714287,,2314.129032258064,28.0,,31.0,136553.60000000006,2482.7927272727284,55.0,153673.60000000006,2604.6372881355937,59.0,7.9762616822429955,,3392.0,3392.0,1.0,3392.0,,,,,1.0,,,,,65,MONTHLY,1729,,,,,,,,,,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718
3616,2915,33,44.88767123287671,F,2915,2413,OWNER,463341.5,6096.598684210526,76.0,6448.0,,120.36428571428571,1496.0,,14.599999999999998,,9813.925,10.0,,14.0,3.0,,9.0,,40.0,7926.940624999997,,4765.44090909091,32.0,,44.0,411645.0,5965.869565217391,69.0,463341.5,6096.598684210526,76.0,7.962724749257688,,7944.0,3972.0,2.0,6448.0,,,1496.0,,1.0,,,1.0,,33,MONTHLY,1760,5463.0,17952.0,12.0,1496.0,C,2104.0,,,,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859
3205,2472,70,22.775342465753425,F,2472,2036,OWNER,194933.60000000006,2707.411111111112,72.0,,,136.8,,,14.599999999999996,,4189.586956521739,,,15.0,,,11.0,,46.0,2720.3023255813955,,2688.296551724139,43.0,,29.0,173030.50000000006,2790.814516129033,62.0,194933.60000000006,2707.411111111112,72.0,7.899817834005235,,,,,,,,,,,,,,,70,MONTHLY,1736,,,,,,,,,,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108
5200,935,42,52.66301369863015,F,935,782,OWNER,719866.7999999997,9348.919480519477,77.0,3094.0,,225.5642857142857,,,14.599999999999998,,15305.144444444444,9.0,,14.0,,,9.0,,45.0,12884.98,,7091.859574468085,30.0,,47.0,638357.4999999999,9119.392857142857,70.0,719866.7999999997,9348.919480519477,77.0,7.831713681751652,,5566.0,2783.0,2.0,3094.0,,,,2472.0,1.0,,,,1.0,42,MONTHLY,1763,,,,,,,,,,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668
5201,936,42,55.46301369863014,M,936,782,DISPONENT,719866.7999999997,9348.919480519477,77.0,3094.0,,225.5642857142857,,,14.599999999999998,,15305.144444444444,9.0,,14.0,,,9.0,,45.0,12884.98,,7091.859574468085,30.0,,47.0,638357.4999999999,9119.392857142857,70.0,719866.7999999997,9348.919480519477,77.0,7.831713681751652,,5566.0,2783.0,2.0,3094.0,,,,2472.0,1.0,,,,1.0,42,MONTHLY,1763,,,,,,,,,,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668
2460,2266,16,59.98082191780822,M,2266,1868,OWNER,128794.09999999998,5366.420833333334,24.0,,,142.0111111111111,,,,,8501.066666666668,,,9.0,,,,,15.0,4943.3812499999985,,6212.5,16.0,,8.0,114094.09999999998,5186.095454545453,22.0,128794.09999999998,5366.420833333334,24.0,7.761503401360542,,12111.0,12111.0,1.0,12111.0,,,,,1.0,,,,,16,WEEKLY,1793,,,,,,,,,,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913
875,3481,15,41.16986301369864,M,3481,2879,DISPONENT,334353.4,4990.349253731343,67.0,7193.0,,91.92857142857143,,,14.599999999999998,,7676.617647058823,10.0,,14.0,,,9.0,,34.0,5482.249999999999,,4540.611428571428,32.0,,35.0,296144.5000000001,4935.741666666668,60.0,334353.4,4990.349253731343,67.0,7.7506680380749025,,7193.0,7193.0,1.0,7193.0,,,,,1.0,,,,,15,MONTHLY,1747,,,,,,,,,,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879
874,3480,15,47.76164383561644,F,3480,2879,OWNER,334353.4,4990.349253731343,67.0,7193.0,,91.92857142857143,,,14.599999999999998,,7676.617647058823,10.0,,14.0,,,9.0,,34.0,5482.249999999999,,4540.611428571428,32.0,,35.0,296144.5000000001,4935.741666666668,60.0,334353.4,4990.349253731343,67.0,7.7506680380749025,,7193.0,7193.0,1.0,7193.0,,,,,1.0,,,,,15,MONTHLY,1747,,,,,,,,,,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879
1199,2445,54,29.86575342465753,M,2445,2013,OWNER,1246313.6000000006,11869.653333333335,105.0,,,251.5230769230769,,,14.599999999999998,,17965.623188405796,,,26.0,,,10.0,,69.0,11188.887719298245,14811.222222222224,12185.794871794873,57.0,9.0,39.0,1030103.1999999998,14306.988888888889,72.0,1246313.6000000006,11869.653333333335,105.0,7.716967011398244,,,,,,,,,,,,,,,54,MONTHLY,1322,,,,,,,382.0,gold,1786.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696
1389,4080,21,55.3041095890411,F,4080,3374,OWNER,3642787.90000001,9872.053929539325,369.0,5972.093023255814,,127.41176470588232,,,14.600000000000017,29.00303030303031,19411.14942528736,43.0,,51.0,,,68.0,33.0,174.0,15481.149999999996,16175.0,7021.8363265306225,120.0,4.0,245.0,1181924.2,14240.050602409641,83.0,1394373.5,8881.359872611465,157.0,7.672002793774762,0.5798071910983487,,,,,,,,,,,,,,21,MONTHLY,47,,,,,,,,,,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354
459,3440,1,60.92328767123289,F,3440,2846,OWNER,166440.70000000007,2600.635937500001,64.0,2457.0,,86.22500000000002,,6134.0,14.599999999999998,,2863.529411764706,10.0,,12.0,,15.0,10.0,,17.0,3351.596428571428,,2016.5555555555552,28.0,,36.0,147238.70000000007,2453.978333333334,60.0,166440.70000000007,2600.635937500001,64.0,7.66788355379648,,2457.0,2457.0,1.0,2457.0,,,,,1.0,,,,,1,MONTHLY,1730,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
1395,4425,21,62.254794520547954,F,4425,3671,DISPONENT,125605.30000000002,2059.1032786885253,61.0,2777.0,,59.35833333333334,,4498.0,14.599999999999998,,2056.153846153846,11.0,,12.0,,15.0,10.0,,13.0,2470.7964285714284,,1709.7878787878785,28.0,,33.0,111111.3,1949.321052631579,57.0,125605.30000000002,2059.1032786885253,61.0,7.666020422243687,,2777.0,2777.0,1.0,2777.0,,,,,1.0,,,,,21,MONTHLY,1720,,,,,,,,,,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354
1394,4424,21,65.70136986301371,M,4424,3671,OWNER,125605.30000000002,2059.1032786885253,61.0,2777.0,,59.35833333333334,,4498.0,14.599999999999998,,2056.153846153846,11.0,,12.0,,15.0,10.0,,13.0,2470.7964285714284,,1709.7878787878785,28.0,,33.0,111111.3,1949.321052631579,57.0,125605.30000000002,2059.1032786885253,61.0,7.666020422243687,,2777.0,2777.0,1.0,2777.0,,,,,1.0,,,,,21,MONTHLY,1720,,,,,,,,,,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354
3168,1277,70,67.78356164383561,M,1277,1064,OWNER,157360.00000000006,2420.9230769230776,65.0,2918.0,,99.5,,5948.0,14.599999999999998,,2090.0,10.0,,12.0,,15.0,10.0,,18.0,3246.928571428571,,1795.8378378378375,28.0,,37.0,139016.00000000006,2278.950819672132,61.0,157360.00000000006,2420.9230769230776,65.0,7.578281726995205,,2918.0,2918.0,1.0,2918.0,,,,,1.0,,,,,70,MONTHLY,1732,,,,,,,,,,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108
4060,2580,11,63.865753424657534,M,2580,2133,DISPONENT,114399.60000000002,1815.8666666666668,63.0,2143.0,,57.70666666666666,,4297.0,14.599999999999998,,2113.333333333333,11.0,,15.0,,15.0,10.0,,12.0,2123.245161290323,,1518.0937499999998,31.0,,32.0,100957.0,1802.803571428572,56.0,114399.60000000002,1815.8666666666668,63.0,7.510228676000179,,2143.0,2143.0,1.0,2143.0,,,,,1.0,,,,,11,MONTHLY,1740,,,,,,,,,,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529
4059,2579,11,64.04109589041096,F,2579,2133,OWNER,114399.60000000002,1815.8666666666668,63.0,2143.0,,57.70666666666666,,4297.0,14.599999999999998,,2113.333333333333,11.0,,15.0,,15.0,10.0,,12.0,2123.245161290323,,1518.0937499999998,31.0,,32.0,100957.0,1802.803571428572,56.0,114399.60000000002,1815.8666666666668,63.0,7.510228676000179,,2143.0,2143.0,1.0,2143.0,,,,,1.0,,,,,11,MONTHLY,1740,,,,,,,,,,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529
3702,4672,44,49.37808219178083,M,4672,3875,OWNER,1142986.4999999998,15657.349315068492,73.0,,,205.50714285714284,6413.699999999999,,14.599999999999998,,26896.025,,,14.0,10.0,,9.0,,40.0,20705.10689655172,15342.5,12029.21,29.0,4.0,40.0,1008029.1999999995,15273.16969696969,66.0,1142986.4999999998,15657.349315068492,73.0,7.469245457637339,,6413.7,6413.7,1.0,,,,6413.7,,,,,1.0,,44,MONTHLY,1751,5765.0,153936.0,24.0,6414.0,C,1866.0,,,,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325
