,client_id,client_district_id,client_age,client_gender,disp_id,account_id,type,alltime_sum_trans_amount_by_account_id,alltime_mean_trans_amount_by_account_id,alltime_total_nbr_trans,mean_trans_amount_of_Household,mean_trans_amount_of_Insurance_payment,mean_trans_amount_of_Interest_credited,mean_trans_amount_of_Loan_payment,mean_trans_amount_of_Old-age_pension,mean_trans_amount_of_Payment_for_statement,mean_trans_amount_of_Sanction_interest_if_negative_balance,mean_trans_amount_of_Unknown_Transaction_Type,nbr_trans_Household,nbr_trans_Insurance_payment,nbr_trans_Interest_credited,nbr_trans_Loan_payment,nbr_trans_Old-age_pension,nbr_trans_Payment_for_statement,nbr_trans_Sanction_interest_if_negative_balance,nbr_trans_Unknown_Transaction_Type,mean_trans_amount_of_Credit,mean_trans_amount_of_Unknown_Transaction_Type,mean_trans_amount_of_Withdrawal,nbr_trans_Credit,nbr_trans_Unknown_Transaction_Type,nbr_trans_Withdrawal,1yr_sum_trans_amount_by_account_id,1yr_mean_trans_amount_by_account_id,1yr_total_nbr_trans,3yr_sum_trans_amount_by_account_id,3yr_mean_trans_amount_by_account_id,3yr_total_nbr_trans,trans_ratio_98_97,trans_ratio_97_96,sum_order_amount_by_account_id,mean_order_amount_by_account_id,total_nbr_orders,mean_order_amount_of_Household,mean_order_amount_of_Insurance_payment,mean_order_amount_of_Leasing,mean_order_amount_of_Loan_payment,mean_order_amount_of_Unknown_Order_Type,nbr_orders_Household,nbr_orders_Insurance_payment,nbr_orders_Leasing,nbr_orders_Loan_payment,nbr_orders_Unknown_Order_Type,account_district_id,statement_freq,account_date_opened,loan_id,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_grant,card_id,card_type,card_issued_date,district_id,district_name,region,total_inhabitants,num_munipalities_less_499,500_to_1999,2000_to_9999,greater_than_10000,num_cities,ratio_urban,avg_salary,unemp_rate_95,unemp_rate_96,enterpreneurs_per_1000,num_crimes95,num_crimes96
1749,4607,74,22.13972602739726,F,4607,3823,OWNER,338775.5999999997,3603.9957446808476,94.0,,,114.34285714285713,,,14.6,,8801.763157894737,,,35.0,,,21.0,,38.0,3944.021276595744,,3263.9702127659602,47.0,,47.0,33951.9,1131.73,30.0,226619.3000000001,2943.107792207793,77.0,0.29864390708164257,1.0136470265156752,,,,,,,,,,,,,,74,MONTHLY,838,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1750,4727,74,28.126027397260273,F,4727,3920,OWNER,3579405.300000005,12216.400341296943,293.0,,,187.20476190476194,,,14.600000000000017,,20858.187134502925,,,63.0,,,59.0,,171.0,13031.520714285713,11555.4,11461.314492753647,140.0,15.0,138.0,902427.7,14555.285483870966,62.0,1107727.4,7746.345454545454,143.0,6.742399530198284,0.19847449931209074,,,,,,,,,,,,,,74,MONTHLY,243,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1751,4728,74,28.189041095890413,M,4728,3920,DISPONENT,3579405.300000005,12216.400341296943,293.0,,,187.20476190476194,,,14.600000000000017,,20858.187134502925,,,63.0,,,59.0,,171.0,13031.520714285713,11555.4,11461.314492753647,140.0,15.0,138.0,902427.7,14555.285483870966,62.0,1107727.4,7746.345454545454,143.0,6.742399530198284,0.19847449931209074,,,,,,,,,,,,,,74,MONTHLY,243,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1752,4741,74,69.47397260273972,F,4741,3932,OWNER,391194.69999999984,2556.8281045751623,153.0,1593.0,,71.452,,6957.0,14.600000000000005,,2949.6,25.0,,25.0,,29.0,24.0,,50.0,3711.623636363636,,1908.7285714285722,55.0,,98.0,167529.60000000006,2463.6705882352953,68.0,391194.69999999984,2556.8281045751623,153.0,0.9339353318062242,,1593.0,1593.0,1.0,1593.0,,,,,1.0,,,,,74,MONTHLY,1301,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1753,4795,74,73.33698630136986,F,4795,3976,OWNER,387346.69999999966,2116.64863387978,183.0,967.0,,83.25862068965516,,6453.0,14.600000000000007,,2253.223880597015,28.0,,29.0,,32.0,27.0,,67.0,3379.201612903226,,1469.7206611570255,62.0,,121.0,134300.90000000005,1918.5842857142866,70.0,387346.69999999966,2116.64863387978,183.0,0.8003343146252223,,2414.0,1207.0,2.0,1207.0,,,,,2.0,,,,,74,MONTHLY,1200,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1754,4929,74,55.46301369863014,M,4929,4092,OWNER,795202.2999999997,5484.153793103446,145.0,,,206.10606060606065,,,14.600000000000007,,9380.857142857143,,,33.0,,,28.0,,84.0,6362.514492753622,,4686.694736842104,69.0,,76.0,303443.69999999995,5418.637499999999,56.0,795202.2999999997,5484.153793103446,145.0,1.1017637663420792,,,,,,,,,,,,,,,74,MONTHLY,1167,,,,,,,749.0,classic,2117.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1755,5189,74,38.0,F,5189,4309,OWNER,77729.2,2045.505263157895,38.0,,,147.18823529411762,,,,,3582.238095238096,,,17.0,,,,,21.0,1960.2875,,2500.0,32.0,,6.0,18563.5,807.1086956521739,23.0,77729.2,2045.505263157895,38.0,0.3137544219032311,,4825.3,4825.3,1.0,,,,4825.3,,,,,1.0,,74,WEEKLY,1636,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1756,5217,74,58.50136986301371,F,5217,4332,OWNER,658311.2999999998,10791.98852459016,61.0,7885.0,,205.875,,,14.599999999999998,,17958.909090909092,8.0,,12.0,,,8.0,,33.0,12001.01724137931,18628.33333333333,8772.303448275863,29.0,3.0,29.0,657311.2999999998,10955.18833333333,60.0,658311.2999999998,10791.98852459016,61.0,657.3112999999997,,12494.6,6247.3,2.0,7885.0,,4609.6,,,1.0,,1.0,,,74,MONTHLY,1817,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1757,5232,74,50.77260273972602,F,5232,4342,OWNER,2553947.7000000016,10424.276326530618,245.0,6135.0,,283.821875,4172.0,,14.600000000000007,,16283.739436619719,29.0,,32.0,13.0,,29.0,,142.0,14219.731521739131,15426.333333333336,7844.723809523809,92.0,6.0,147.0,1158289.8999999994,11582.898999999998,100.0,2553947.7000000016,10424.276326530618,245.0,1.495395965791115,,10307.0,5153.5,2.0,6135.0,,,4172.0,,1.0,,,1.0,,74,MONTHLY,1214,5862.0,100128.0,24.0,4172.0,C,1803.0,770.0,classic,1991.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1758,5240,74,58.91232876712328,M,5240,4349,OWNER,1860920.3000000003,14425.738759689926,129.0,,,212.4851851851852,,,14.6,,23185.775,,,27.0,,,22.0,,80.0,17692.601818181818,12850.75,11894.260606060601,55.0,8.0,66.0,818358.2999999998,12399.368181818181,66.0,1860920.3000000003,14425.738759689926,129.0,0.9409019321895228,,,,,,,,,,,,,,,74,MONTHLY,1354,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1759,5318,74,30.78356164383561,M,5318,4413,OWNER,4279384.699999998,11057.84160206718,387.0,7802.0,,165.31694915254238,4610.0,,30.0,,20982.84971098266,54.0,,59.0,47.0,,54.0,,173.0,18082.199159663855,10800.238095238095,7695.538461538462,119.0,21.0,247.0,884817.3999999998,11642.334210526316,76.0,2656455.8,11114.87782426778,239.0,1.019753180327264,1.0155980241394702,12412.0,6206.0,2.0,7802.0,,,4610.0,,1.0,,,1.0,,74,WEEKLY,379,5876.0,221280.0,48.0,4610.0,C,768.0,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1760,5319,74,34.295890410958904,F,5319,4413,DISPONENT,4279384.699999998,11057.84160206718,387.0,7802.0,,165.31694915254238,4610.0,,30.0,,20982.84971098266,54.0,,59.0,47.0,,54.0,,173.0,18082.199159663855,10800.238095238095,7695.538461538462,119.0,21.0,247.0,884817.3999999998,11642.334210526316,76.0,2656455.8,11114.87782426778,239.0,1.019753180327264,1.0155980241394702,12412.0,6206.0,2.0,7802.0,,,4610.0,,1.0,,,1.0,,74,WEEKLY,379,5876.0,221280.0,48.0,4610.0,C,768.0,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1761,5539,74,63.61917808219178,M,5539,4596,OWNER,3097350.8000000026,9003.926744186054,344.0,,,178.73823529411757,,,14.600000000000017,8.9,14899.574879227051,,,68.0,,,65.0,4.0,207.0,10838.38068965517,10810.05,7316.115083798885,145.0,20.0,179.0,327522.69999999995,6179.67358490566,53.0,1915287.7000000014,10409.172282608704,184.0,0.3157346824825765,4.818027067912229,,,,,,,,,,,,,,74,MONTHLY,67,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1762,6191,74,46.05205479452055,M,6191,5129,OWNER,6939091.099999992,13990.103024193535,496.0,14733.846153846154,,187.479104477612,,,14.600000000000017,2.0,20298.880952380958,65.0,,67.0,,,65.0,5.0,294.0,16623.6480952381,13946.0,11906.637735849064,210.0,21.0,265.0,1605103.3000000003,16051.033000000005,100.0,4021529.800000003,14311.493950177946,281.0,1.2538558860019169,0.7993237179329075,,,,,,,,,,,,,,68,MONTHLY,158,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1763,6946,74,28.942465753424653,F,6946,5742,OWNER,2458866.500000001,10118.792181069964,243.0,,,189.27380952380952,4845.0,,100.0,,18036.484126984127,,,42.0,36.0,,39.0,,126.0,12063.208737864077,13573.142857142857,7826.218487394958,103.0,21.0,119.0,405445.70000000007,6646.6508196721325,61.0,2091669.1,9866.363679245282,212.0,1.0876445010530509,1.0151871990379018,4845.0,4845.0,1.0,,,,4845.0,,,,,1.0,,74,TRANSACTION,915,6178.0,232560.0,48.0,4845.0,C,1079.0,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1764,7422,74,40.12602739726027,M,7422,6148,OWNER,2927453.6000000034,7037.148076923084,416.0,7847.0,,264.59333333333336,2490.0,,14.600000000000017,,10898.333333333334,55.0,,60.0,24.0,,55.0,,222.0,12084.488888888889,,4844.165517241382,126.0,,290.0,596488.2999999998,6935.910465116277,86.0,1776443.800000001,6806.298084291191,261.0,0.9957044484240016,1.008702065269278,10337.0,5168.5,2.0,7847.0,,,2490.0,,1.0,,,1.0,,74,MONTHLY,360,6253.0,59760.0,24.0,2490.0,A,672.0,890.0,classic,1346.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1765,7423,74,34.336986301369855,F,7423,6148,DISPONENT,2927453.6000000034,7037.148076923084,416.0,7847.0,,264.59333333333336,2490.0,,14.600000000000017,,10898.333333333334,55.0,,60.0,24.0,,55.0,,222.0,12084.488888888889,,4844.165517241382,126.0,,290.0,596488.2999999998,6935.910465116277,86.0,1776443.800000001,6806.298084291191,261.0,0.9957044484240016,1.008702065269278,10337.0,5168.5,2.0,7847.0,,,2490.0,,1.0,,,1.0,,74,MONTHLY,360,6253.0,59760.0,24.0,2490.0,A,672.0,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1766,7521,74,38.92054794520548,F,7521,6226,OWNER,5779370.500000008,14412.39526184541,401.0,,,260.76769230769224,6643.700000000005,,30.0,,23867.206140350878,,,65.0,48.0,,60.0,,228.0,20683.95,14272.117647058823,10475.544888888888,142.0,34.0,225.0,1115302.5999999996,14117.75443037974,79.0,3306838.300000001,13608.388065843625,243.0,0.961467675735545,1.1061561781773337,6643.7,6643.7,1.0,,,,6643.7,,,,,1.0,,74,WEEKLY,206,6272.0,398640.0,60.0,6644.0,C,718.0,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1767,7862,74,33.23013698630137,M,7862,6510,OWNER,1775054.800000002,10823.504878048792,164.0,,,180.08,3207.800000000001,,14.600000000000005,,17771.46875,,,25.0,20.0,,23.0,,96.0,13373.250000000002,14193.444444444443,7822.971794871794,68.0,18.0,78.0,487357.29999999976,6864.187323943658,71.0,1775054.800000002,10823.504878048792,164.0,0.3909183335024465,,3207.8,3207.8,1.0,,,,3207.8,,,,,1.0,,74,MONTHLY,1447,6322.0,76992.0,24.0,3208.0,C,1586.0,924.0,classic,2183.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1768,7970,74,31.136986301369863,M,7970,6602,OWNER,580015.7999999998,5858.745454545453,99.0,6192.3076923076915,,112.97058823529409,,,14.599999999999996,0.1,8882.5,13.0,,17.0,,,12.0,1.0,56.0,6993.19318181818,,4951.187272727274,44.0,,55.0,442781.79999999993,5534.772499999997,80.0,580015.7999999998,5858.745454545453,99.0,3.2264730314645043,,8523.0,8523.0,1.0,,,,8523.0,,,,,1.0,,74,MONTHLY,1676,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1769,8359,74,19.08493150684932,M,8359,6924,OWNER,2932792.600000004,7799.980319148946,376.0,4585.0,,154.63818181818183,4059.5,,14.600000000000017,,13877.163934426231,51.0,,55.0,37.0,,50.0,,183.0,13044.123684210525,10816.444444444445,5127.321721311476,114.0,18.0,244.0,643489.7999999999,7570.468235294117,85.0,1935768.4000000013,7591.2486274509865,255.0,0.982310198174874,1.0206228516889062,8644.5,4322.25,2.0,4585.0,,,4059.5,,1.0,,,1.0,,74,MONTHLY,516,6403.0,194880.0,48.0,4060.0,C,1068.0,946.0,junior,1884.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1770,8362,74,23.31232876712329,F,8362,6927,OWNER,1459570.6,8636.512426035504,169.0,11742.307692307693,,106.53513513513512,,,30.0,1.9,15745.13698630137,26.0,,37.0,,,31.0,2.0,73.0,10488.455555555554,9107.555555555555,7073.1113636363625,72.0,9.0,88.0,368387.4,7223.282352941177,51.0,1417534.3,8539.36325301205,166.0,0.607847741143047,14.417351194087011,,,,,,,,,,,,,,74,WEEKLY,1071,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1771,9593,74,30.94794520547945,F,9285,7753,OWNER,6346623.199999997,12693.246399999995,500.0,,,208.38591549295774,2153.800000000001,,14.600000000000017,,18681.51785714286,,,71.0,25.0,,68.0,,336.0,16178.597979797982,12434.291666666664,10233.229496402888,198.0,24.0,278.0,1573756.9000000004,15279.193203883498,103.0,4519943.8999999985,15479.259931506847,292.0,1.264332405289968,3.7853738332394133,2153.8,2153.8,1.0,,,,2153.8,,,,,1.0,,74,MONTHLY,38,6577.0,51696.0,24.0,2154.0,A,434.0,1005.0,classic,310.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1772,9616,74,36.30958904109589,M,9308,7774,OWNER,3781365.7999999993,8653.010983981692,437.0,,,182.5007936507936,,,100.0,4.233333333333333,15252.67479674797,,,126.0,,,62.0,3.0,246.0,8585.224663677132,12496.833333333336,7632.606626506022,223.0,48.0,166.0,692296.7999999999,8144.668235294117,85.0,1781731.6999999997,7517.855274261601,237.0,0.9173794179814884,0.7238423378544979,1002.4,1002.4,1.0,,,1002.4,,,,,1.0,,,74,TRANSACTION,256,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1773,9933,74,57.25205479452055,M,9625,8041,OWNER,5601309.299999991,12672.645475113102,442.0,,,245.33174603174598,3900.5,,14.600000000000017,,18839.60899653979,,,63.0,36.0,,54.0,,289.0,15841.982777777775,10946.41379310345,10439.083261802587,180.0,29.0,233.0,727242.2999999998,8359.106896551722,87.0,3570750.900000002,12398.440625000007,288.0,0.5386124603618506,0.9017254012975836,3900.5,3900.5,1.0,,,,3900.5,,,,,1.0,,1,MONTHLY,282,6645.0,140400.0,36.0,3900.0,A,674.0,1025.0,classic,1711.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1774,10566,74,56.183561643835624,F,10258,8566,OWNER,3063510.4000000036,6777.677876106203,452.0,555.0,,81.99430894308945,6394.800000000002,,14.600000000000017,20.033333333333328,15529.775401069519,60.0,,123.0,18.0,,61.0,3.0,187.0,7943.790206185568,8338.57142857143,5832.849003984069,194.0,7.0,251.0,597599.1,7114.274999999999,84.0,2038829.4000000018,7664.772180451137,266.0,0.4814657948491781,3.4051555464839787,15843.8,5281.266666666666,3.0,555.0,,,6394.8,8894.0,1.0,,,1.0,1.0,74,MONTHLY,280,6738.0,230220.0,36.0,6395.0,B,636.0,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1775,11379,74,46.62739726027397,M,11071,9241,OWNER,1672910.4999999998,8281.73514851485,202.0,3595.0,,140.04999999999998,4753.699999999999,,14.6,,17446.162790697676,22.0,,54.0,18.0,,22.0,,86.0,10366.606097560978,10714.25,6428.4981481481445,82.0,12.0,108.0,745562.3999999998,7848.0252631578915,95.0,1672910.4999999998,8281.73514851485,202.0,0.9504076595298792,,8348.7,4174.35,2.0,3595.0,,,4753.7,,1.0,,,1.0,,74,MONTHLY,1363,6877.0,285240.0,60.0,4754.0,C,1630.0,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1776,11380,74,47.77260273972602,F,11072,9241,DISPONENT,1672910.4999999998,8281.73514851485,202.0,3595.0,,140.04999999999998,4753.699999999999,,14.6,,17446.162790697676,22.0,,54.0,18.0,,22.0,,86.0,10366.606097560978,10714.25,6428.4981481481445,82.0,12.0,108.0,745562.3999999998,7848.0252631578915,95.0,1672910.4999999998,8281.73514851485,202.0,0.9504076595298792,,8348.7,4174.35,2.0,3595.0,,,4753.7,,1.0,,,1.0,,74,MONTHLY,1363,6877.0,285240.0,60.0,4754.0,C,1630.0,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1777,11804,74,54.090410958904116,M,11496,9591,OWNER,4371077.300000004,9564.720568927798,457.0,4146.0,,149.17230769230758,4362.699999999998,,14.600000000000017,,16818.59071729958,64.0,,65.0,25.0,,66.0,,237.0,13592.063354037256,10360.645161290322,7024.8116981132125,161.0,31.0,265.0,174970.90000000005,3976.611363636365,44.0,1952826.0000000012,8757.067264573998,223.0,0.14004035433701076,5.297581720546363,8508.7,4254.35,2.0,4146.0,,,4362.7,,1.0,,,1.0,,74,MONTHLY,139,6950.0,104712.0,24.0,4363.0,A,830.0,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1778,12003,74,22.53972602739726,M,11695,9750,OWNER,4306929.000000003,10353.194711538468,416.0,,,157.3212962962962,3160.6999999999994,,14.600000000000017,2.4400000000000004,20033.57487922705,,,108.0,45.0,,51.0,5.0,207.0,10985.207462686569,14984.8125,8849.116393442622,201.0,32.0,183.0,988895.5999999995,11634.065882352937,85.0,3050869.700000001,10974.351438848926,278.0,0.7524299624133344,1.536615396630943,3160.7,3160.7,1.0,,,,3160.7,,,,,1.0,,74,MONTHLY,500,6986.0,151728.0,48.0,3161.0,D,771.0,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1779,13998,74,45.419178082191785,F,13690,11382,OWNER,2623161.9000000013,10368.228853754947,253.0,,,137.83125,,,14.60000000000001,2.55,20089.261538461542,,,80.0,,,35.0,8.0,130.0,11177.012396694214,14160.8,9045.567521367517,121.0,15.0,117.0,796526.9999999999,10480.618421052628,76.0,2401496.000000002,10175.830508474584,236.0,1.0382973387249097,3.4608268569951446,,,,,,,,,,,,,,74,MONTHLY,961,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1780,29,30,47.33972602739726,F,29,23,OWNER,3195860.0000000037,8637.459459459471,370.0,5807.0,,227.71343283582092,,,14.600000000000017,,15752.312849162012,62.0,,67.0,,,62.0,,179.0,11967.01313868613,,6679.739055793996,137.0,,233.0,573751.3999999999,8563.453731343283,67.0,1743519.500000001,8463.686893203887,206.0,0.992654461415118,1.0280396554947129,5807.0,5807.0,1.0,5807.0,,,,,1.0,,,,,30,MONTHLY,141,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1781,197,30,65.73150684931507,M,197,163,OWNER,930518.699999999,2144.052304147463,434.0,3116.0,,109.72608695652173,,6698.0,14.600000000000017,,1476.111801242236,67.0,,69.0,,71.0,66.0,,161.0,3432.8304964539016,,1523.8552901023875,141.0,,293.0,160550.10000000006,2199.316438356165,73.0,475310.69999999966,2093.879735682818,227.0,0.9977193225580128,0.9511405676565,3728.0,1864.0,2.0,1864.0,,,,,2.0,,,,,30,MONTHLY,26,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1782,470,30,44.728767123287675,F,470,389,OWNER,948633.3999999987,2325.0818627450953,408.0,884.0,,87.3359375,,,14.600000000000017,,3938.170353982301,59.0,,64.0,,,59.0,,226.0,3254.06711409396,,1790.64633204633,149.0,,259.0,168325.80000000002,2244.344,75.0,532015.6999999997,2283.329184549355,233.0,0.9404847643030388,0.9013793325738644,4164.0,2082.0,2.0,884.0,,,,3280.0,1.0,,,,1.0,30,MONTHLY,239,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1783,524,30,36.02191780821918,F,524,436,OWNER,505832.29999999976,2648.3366492146592,191.0,4885.0,293.0,79.13448275862069,,,14.600000000000005,,4254.179775280899,24.0,25.0,29.0,,,24.0,,89.0,4341.481666666667,,1872.8503816793905,60.0,,131.0,216126.80000000005,2542.668235294119,85.0,505832.29999999976,2648.3366492146592,191.0,0.9756131471607352,,5250.0,1750.0,3.0,4885.0,293.0,,,72.0,1.0,1.0,,,1.0,30,MONTHLY,1314,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1784,525,30,29.4027397260274,M,525,436,DISPONENT,505832.29999999976,2648.3366492146592,191.0,4885.0,293.0,79.13448275862069,,,14.600000000000005,,4254.179775280899,24.0,25.0,29.0,,,24.0,,89.0,4341.481666666667,,1872.8503816793905,60.0,,131.0,216126.80000000005,2542.668235294119,85.0,505832.29999999976,2648.3366492146592,191.0,0.9756131471607352,,5250.0,1750.0,3.0,4885.0,293.0,,,72.0,1.0,1.0,,,1.0,30,MONTHLY,1314,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1785,554,30,73.75342465753424,F,554,461,OWNER,843300.6999999989,2140.3571065989818,394.0,1530.0,,164.5029850746269,,6388.0,14.600000000000017,,2247.5396825396824,66.0,,67.0,,70.0,65.0,,126.0,3324.5050724637676,,1502.0273437499984,138.0,,256.0,130503.2,2071.4793650793654,63.0,439115.9999999997,2121.333333333332,207.0,0.8473584491577916,1.0262732476394192,1530.0,1530.0,1.0,1530.0,,,,,1.0,,,,,30,MONTHLY,48,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1786,555,30,72.24657534246576,M,555,461,DISPONENT,843300.6999999989,2140.3571065989818,394.0,1530.0,,164.5029850746269,,6388.0,14.600000000000017,,2247.5396825396824,66.0,,67.0,,70.0,65.0,,126.0,3324.5050724637676,,1502.0273437499984,138.0,,256.0,130503.2,2071.4793650793654,63.0,439115.9999999997,2121.333333333332,207.0,0.8473584491577916,1.0262732476394192,1530.0,1530.0,1.0,1530.0,,,,,1.0,,,,,30,MONTHLY,48,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1787,862,30,47.02191780821918,M,862,719,OWNER,493428.8999999996,1382.1537815126042,357.0,1991.0,,121.68166666666664,,,14.600000000000017,,2009.732620320856,55.0,,60.0,,,55.0,,187.0,1742.898742138365,,1092.4646464646478,159.0,,198.0,106634.3,1460.7438356164387,73.0,314020.4,1389.470796460177,226.0,0.963977287828232,1.2177610496036355,1991.0,1991.0,1.0,1991.0,,,,,1.0,,,,,30,MONTHLY,354,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1788,929,30,63.73698630136986,M,929,777,OWNER,1255282.1000000006,15889.646835443042,79.0,,,282.975,,,14.599999999999998,,21581.982758620692,,,12.0,,,9.0,,58.0,17916.613513513512,23636.0,13871.497560975607,37.0,1.0,41.0,1254982.1000000006,16089.514102564106,78.0,1255282.1000000006,15889.646835443042,79.0,4183.273666666668,,6412.0,6412.0,1.0,,,,6412.0,,,,,1.0,,30,MONTHLY,1822,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1789,1094,30,38.26849315068493,F,1094,909,OWNER,75741.29999999999,1183.4578124999996,64.0,,,55.04375,,,14.599999999999996,,2018.918918918919,,,16.0,,,11.0,,37.0,1472.1424242424246,,876.148387096774,33.0,,31.0,63084.59999999999,1146.992727272727,55.0,75741.29999999999,1183.4578124999996,64.0,4.9842850031998855,,1950.0,1950.0,1.0,1950.0,,,,,1.0,,,,,30,MONTHLY,1705,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1790,1095,30,44.9041095890411,M,1095,909,DISPONENT,75741.29999999999,1183.4578124999996,64.0,,,55.04375,,,14.599999999999996,,2018.918918918919,,,16.0,,,11.0,,37.0,1472.1424242424246,,876.148387096774,33.0,,31.0,63084.59999999999,1146.992727272727,55.0,75741.29999999999,1183.4578124999996,64.0,4.9842850031998855,,1950.0,1950.0,1.0,1950.0,,,,,1.0,,,,,30,MONTHLY,1705,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
1791,1524,30,36.99178082191781,F,1524,1263,OWNER,2320710.3000000003,12024.405699481867,193.0,,,230.3138888888889,,,30.0,,18640.5564516129,,,36.0,,,33.0,,124.0,13451.093258426963,8028.833333333332,10973.367346938776,89.0,6.0,98.0,693071.2000000001,10501.078787878789,66.0,2320710.3000000003,12024.405699481867,193.0,1.6007930618177555,,,,,,,,,,,,,,,30,WEEKLY,1103,,,,,,,,,,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804
