;account_id;sum_order_amount_by_account_id;mean_order_amount_by_account_id;total_nbr_orders;mean_order_amount_of Household;mean_order_amount_of Insurance payment;mean_order_amount_of Leasing;mean_order_amount_of Loan payment;mean_order_amount_of Unknown_Order_Type;nbr_orders Household;nbr_orders Insurance payment;nbr_orders Leasing;nbr_orders Loan payment;nbr_orders Unknown_Order_Type
1331;1657;2156.0;2156.0;1;2156.0;;;;;1.0;;;;
1332;1658;2122.0;1061.0;2;1950.0;;;;172.0;1.0;;;;1.0
1333;1659;2806.0;2806.0;1;2806.0;;;;;1.0;;;;
1334;1660;2372.6;2372.6;1;;;2372.6;;;;;1.0;;
1335;1662;9626.0;9626.0;1;9626.0;;;;;1.0;;;;
1336;1663;2640.0;1320.0;2;1320.0;;;;;2.0;;;;
1337;1664;5454.0;5454.0;1;5454.0;;;;;1.0;;;;
1338;1665;1578.0;1578.0;1;1578.0;;;;;1.0;;;;
1339;1666;2164.0;2164.0;1;2164.0;;;;;1.0;;;;
1340;1668;3275.0;3275.0;1;3275.0;;;;;1.0;;;;
1341;1669;5562.0;5562.0;1;5562.0;;;;;1.0;;;;
1342;1670;2554.0;1277.0;2;1277.0;;;;;2.0;;;;
1343;1671;3009.0;1504.5;2;1504.5;;;;;2.0;;;;
1344;1672;3898.0;3898.0;1;3898.0;;;;;1.0;;;;
1345;1673;2447.0;2447.0;1;2447.0;;;;;1.0;;;;
1346;1674;3804.0;3804.0;1;3804.0;;;;;1.0;;;;
1347;1675;2125.0;2125.0;1;2125.0;;;;;1.0;;;;
1348;1677;5530.0;5530.0;1;5530.0;;;;;1.0;;;;
1349;1678;4730.0;2365.0;2;2952.0;;;;1778.0;1.0;;;;1.0
1350;1679;5087.0;5087.0;1;5087.0;;;;;1.0;;;;
1351;1680;5955.0;5955.0;1;5955.0;;;;;1.0;;;;
1352;1681;9588.0;3196.0;3;8550.0;1032.0;;;6.0;1.0;1.0;;;1.0
1353;1683;4926.0;1642.0;3;1342.0;345.0;;;3239.0;1.0;1.0;;;1.0
1354;1684;2123.0;2123.0;1;;;2123.0;;;;;1.0;;
1355;1685;7968.0;7968.0;1;7968.0;;;;;1.0;;;;
1356;1686;2757.0;1378.5;2;1532.0;;;;1225.0;1.0;;;;1.0
1357;1688;2249.0;2249.0;1;2249.0;;;;;1.0;;;;
1358;1689;2128.0;2128.0;1;2128.0;;;;;1.0;;;;
1359;1690;3311.0;3311.0;1;3311.0;;;;;1.0;;;;
1360;1691;1934.0;967.0;2;720.0;;;;1214.0;1.0;;;;1.0
1361;1693;13758.0;6879.0;2;11276.0;;2482.0;;;1.0;;1.0;;
1362;1695;14658.0;14658.0;1;14658.0;;;;;1.0;;;;
1363;1696;2159.0;2159.0;1;2159.0;;;;;1.0;;;;
1364;1697;2221.0;740.3333333333334;3;408.0;35.0;;;1778.0;1.0;1.0;;;1.0
1365;1698;13585.0;6792.5;2;9642.0;;;3943.0;;1.0;;;1.0;
1366;1699;3482.0;1741.0;2;1741.0;;;;;2.0;;;;
1367;1700;6765.0;6765.0;1;6765.0;;;;;1.0;;;;
1368;1701;11996.3;5998.15;2;7571.0;;4425.3;;;1.0;;1.0;;
1369;1702;4689.0;4689.0;1;4689.0;;;;;1.0;;;;
1370;1703;3554.0;3554.0;1;3554.0;;;;;1.0;;;;
1371;1704;3285.0;3285.0;1;3285.0;;;;;1.0;;;;
1372;1705;5502.0;5502.0;1;5502.0;;;;;1.0;;;;
1373;1706;2058.0;2058.0;1;2058.0;;;;;1.0;;;;
1374;1707;9026.9;4513.45;2;7830.0;;1196.9;;;1.0;;1.0;;
1375;1708;7858.0;3929.0;2;4519.0;;;;3339.0;1.0;;;;1.0
1376;1709;3227.0;3227.0;1;3227.0;;;;;1.0;;;;
1377;1710;2071.0;2071.0;1;2071.0;;;;;1.0;;;;
1378;1711;2529.0;843.0;3;183.0;2158.0;;;188.0;1.0;1.0;;;1.0
1379;1712;1626.0;1626.0;1;1626.0;;;;;1.0;;;;
1380;1714;3028.0;3028.0;1;3028.0;;;;;1.0;;;;
1381;1716;4607.0;2303.5;2;3575.0;;;;1032.0;1.0;;;;1.0
1382;1717;2500.0;2500.0;1;2500.0;;;;;1.0;;;;
1383;1718;21634.0;10817.0;2;14456.0;;;7178.0;;1.0;;;1.0;
1384;1719;2768.0;2768.0;1;2768.0;;;;;1.0;;;;
1385;1722;4472.0;4472.0;1;4472.0;;;;;1.0;;;;
1386;1723;9680.0;2420.0;4;1092.0;4676.0;;;1956.0;1.0;1.0;;;2.0
1387;1724;1604.0;1604.0;1;1604.0;;;;;1.0;;;;
1388;1726;6709.0;1677.25;4;4438.0;74.0;;;1098.5;1.0;1.0;;;2.0
1389;1727;6610.0;2203.3333333333335;3;1794.0;3723.0;;;1093.0;1.0;1.0;;;1.0
1390;1728;4954.0;4954.0;1;4954.0;;;;;1.0;;;;
1391;1729;6554.0;6554.0;1;6554.0;;;;;1.0;;;;
1392;1730;1978.0;1978.0;1;1978.0;;;;;1.0;;;;
1393;1731;2631.0;2631.0;1;2631.0;;;;;1.0;;;;
1394;1732;8050.0;8050.0;1;8050.0;;;;;1.0;;;;
1395;1733;8934.0;4467.0;2;5808.0;;3126.0;;;1.0;;1.0;;
1396;1734;9431.0;9431.0;1;9431.0;;;;;1.0;;;;
1397;1736;3666.0;3666.0;1;3666.0;;;;;1.0;;;;
1398;1737;5432.0;2716.0;2;3103.0;;;;2329.0;1.0;;;;1.0
1399;1738;1998.0;1998.0;1;1998.0;;;;;1.0;;;;
1400;1739;9979.0;9979.0;1;9979.0;;;;;1.0;;;;
1401;1740;2713.0;2713.0;1;2713.0;;;;;1.0;;;;
1402;1741;2366.0;2366.0;1;2366.0;;;;;1.0;;;;
1403;1742;3827.0;3827.0;1;3827.0;;;;;1.0;;;;
1404;1743;2279.0;2279.0;1;2279.0;;;;;1.0;;;;
1405;1744;3317.0;3317.0;1;3317.0;;;;;1.0;;;;
1406;1747;1989.0;994.5;2;871.0;;;;1118.0;1.0;;;;1.0
1407;1749;14238.8;7119.4;2;9678.0;;4560.8;;;1.0;;1.0;;
1408;1750;9545.0;4772.5;2;4028.0;;;;5517.0;1.0;;;;1.0
1409;1756;6307.0;6307.0;1;6307.0;;;;;1.0;;;;
1410;1758;9739.0;4869.5;2;9384.0;;;;355.0;1.0;;;;1.0
1411;1759;3722.0;1861.0;2;1856.0;;;;1866.0;1.0;;;;1.0
1412;1760;1709.0;854.5;2;854.5;;;;;2.0;;;;
1413;1761;6749.0;2249.6666666666665;3;3048.0;294.0;;;3407.0;1.0;1.0;;;1.0
1414;1762;13070.0;3267.5;4;853.0;1972.0;;6893.0;3352.0;1.0;1.0;;1.0;1.0
1415;1763;6685.0;3342.5;2;1146.0;;;;5539.0;1.0;;;;1.0
1416;1764;5270.0;5270.0;1;5270.0;;;;;1.0;;;;
1417;1765;2011.0;2011.0;1;2011.0;;;;;1.0;;;;
1418;1766;7336.0;1467.2;5;4353.0;49.0;;501.0;1216.5;1.0;1.0;;1.0;2.0
1419;1767;4829.0;1609.6666666666667;3;2266.0;1040.0;;;1523.0;1.0;1.0;;;1.0
1420;1770;8351.0;8351.0;1;8351.0;;;;;1.0;;;;
1421;1771;3052.0;3052.0;1;3052.0;;;;;1.0;;;;
1422;1772;17627.0;8813.5;2;11994.0;;;5633.0;;1.0;;;1.0;
1423;1773;2877.0;2877.0;1;2877.0;;;;;1.0;;;;
1424;1774;2170.0;2170.0;1;2170.0;;;;;1.0;;;;
1425;1775;2343.0;2343.0;1;2343.0;;;;;1.0;;;;
1426;1776;7510.0;3755.0;2;5710.0;;;1800.0;;1.0;;;1.0;
1427;1777;4315.0;1438.3333333333333;3;1240.0;1657.0;;;1418.0;1.0;1.0;;;1.0
1428;1778;3432.0;3432.0;1;3432.0;;;;;1.0;;;;
1429;1779;4314.0;1438.0;3;3023.0;61.0;;;1230.0;1.0;1.0;;;1.0
1430;1780;5429.0;5429.0;1;5429.0;;;;;1.0;;;;
1431;1782;3231.0;3231.0;1;3231.0;;;;;1.0;;;;
1432;1783;6003.0;6003.0;1;6003.0;;;;;1.0;;;;
1433;1784;1785.0;1785.0;1;1785.0;;;;;1.0;;;;
1434;1785;1722.0;1722.0;1;1722.0;;;;;1.0;;;;
1435;1786;8818.0;8818.0;1;8818.0;;;;;1.0;;;;
1436;1787;8033.2;8033.2;1;;;;8033.2;;;;;1.0;
1437;1790;4031.0;2015.5;2;2096.0;;;;1935.0;1.0;;;;1.0
1438;1791;6956.0;6956.0;1;6956.0;;;;;1.0;;;;
1439;1792;1712.0;1712.0;1;1712.0;;;;;1.0;;;;
1440;1793;6527.0;3263.5;2;5182.0;;1345.0;;;1.0;;1.0;;
1441;1794;5002.0;1250.5;4;2867.0;198.0;;;968.5;1.0;1.0;;;2.0
1442;1795;3850.0;3850.0;1;3850.0;;;;;1.0;;;;
1443;1796;3037.0;1518.5;2;1809.0;;;;1228.0;1.0;;;;1.0
1444;1797;7850.0;3925.0;2;3835.0;;;;4015.0;1.0;;;;1.0
1445;1798;8605.0;2868.3333333333335;3;2602.0;4316.0;;;1687.0;1.0;1.0;;;1.0
1446;1799;2514.0;2514.0;1;2514.0;;;;;1.0;;;;
1447;1800;6746.0;3373.0;2;5103.0;;;;1643.0;1.0;;;;1.0
1448;1801;13152.0;3288.0;4;4167.0;956.0;;4610.0;3419.0;1.0;1.0;;1.0;1.0
1449;1802;2508.0;1254.0;2;1254.0;;;;;2.0;;;;
1450;1803;2303.0;1151.5;2;1474.0;;;;829.0;1.0;;;;1.0
1451;1805;5803.0;2901.5;2;3110.0;;2693.0;;;1.0;;1.0;;
1452;1806;2552.0;2552.0;1;2552.0;;;;;1.0;;;;
1453;1807;4731.0;4731.0;1;4731.0;;;;;1.0;;;;
1454;1808;8033.2;8033.2;1;;;;8033.2;;;;;1.0;
1455;1809;13312.0;4437.333333333333;3;6269.0;6860.0;;;183.0;1.0;1.0;;;1.0
1456;1810;5925.0;5925.0;1;5925.0;;;;;1.0;;;;
1457;1811;14941.8;4980.599999999999;3;4206.0;;;3990.8;6745.0;1.0;;;1.0;1.0
1458;1812;2302.0;1151.0;2;1169.0;;;;1133.0;1.0;;;;1.0
1459;1813;5162.0;2581.0;2;812.0;;;;4350.0;1.0;;;;1.0
1460;1814;3035.0;3035.0;1;3035.0;;;;;1.0;;;;
1461;1815;9896.0;4948.0;2;6037.0;;;;3859.0;1.0;;;;1.0
1462;1816;2824.0;2824.0;1;2824.0;;;;;1.0;;;;
1463;1817;9131.0;9131.0;1;9131.0;;;;;1.0;;;;
1464;1819;14445.8;3611.45;4;966.0;8253.0;;3990.8;1236.0;1.0;1.0;;1.0;1.0
1465;1820;7794.0;7794.0;1;7794.0;;;;;1.0;;;;
1466;1821;9385.0;9385.0;1;9385.0;;;;;1.0;;;;
1467;1822;1996.0;1996.0;1;1996.0;;;;;1.0;;;;
1468;1823;2347.0;2347.0;1;2347.0;;;;;1.0;;;;
1469;1824;9834.0;4917.0;2;319.0;;;;9515.0;1.0;;;;1.0
1470;1825;4113.0;2056.5;2;1425.0;;;;2688.0;1.0;;;;1.0
1471;1826;9921.0;9921.0;1;9921.0;;;;;1.0;;;;
1472;1827;2567.0;2567.0;1;2567.0;;;;;1.0;;;;
1473;1828;9694.5;1938.9;5;4036.0;153.0;2394.5;;1555.5;1.0;1.0;1.0;;2.0
1474;1829;3684.0;3684.0;1;3684.0;;;;;1.0;;;;
1475;1830;7692.0;7692.0;1;7692.0;;;;;1.0;;;;
1476;1831;2047.0;2047.0;1;2047.0;;;;;1.0;;;;
1477;1832;12000.1;2400.02;5;3275.0;581.0;2072.1;;3036.0;1.0;1.0;1.0;;2.0
1478;1833;1674.0;1674.0;1;1674.0;;;;;1.0;;;;
1479;1834;8084.0;8084.0;1;8084.0;;;;;1.0;;;;
1480;1835;7369.0;3684.5;2;5938.0;;;;1431.0;1.0;;;;1.0
1481;1836;8351.0;4175.5;2;6666.0;;;;1685.0;1.0;;;;1.0
1482;1837;6387.0;6387.0;1;6387.0;;;;;1.0;;;;
1483;1838;11012.1;5506.05;2;8940.0;;2072.1;;;1.0;;1.0;;
1484;1839;3093.0;3093.0;1;3093.0;;;;;1.0;;;;
1485;1841;3099.0;1549.5;2;2840.0;;;;259.0;1.0;;;;1.0
1486;1843;9932.7;4966.35;2;6994.0;;;2938.7;;1.0;;;1.0;
1487;1844;2161.0;2161.0;1;2161.0;;;;;1.0;;;;
1488;1845;12537.0;12537.0;1;12537.0;;;;;1.0;;;;
1489;1846;2062.0;2062.0;1;2062.0;;;;;1.0;;;;
1490;1847;1815.0;1815.0;1;1815.0;;;;;1.0;;;;
1491;1848;3473.0;3473.0;1;3473.0;;;;;1.0;;;;
1492;1851;3649.0;3649.0;1;3649.0;;;;;1.0;;;;
1493;1852;2199.0;2199.0;1;2199.0;;;;;1.0;;;;
1494;1854;3948.0;3948.0;1;3948.0;;;;;1.0;;;;
1495;1855;2897.0;2897.0;1;2897.0;;;;;1.0;;;;
1496;1856;2174.0;1087.0;2;725.0;;;;1449.0;1.0;;;;1.0
1497;1857;4574.0;2287.0;2;4295.0;;;;279.0;1.0;;;;1.0
1498;1858;3764.0;3764.0;1;3764.0;;;;;1.0;;;;
1499;1859;2826.0;2826.0;1;2826.0;;;;;1.0;;;;
1500;1860;2170.0;2170.0;1;2170.0;;;;;1.0;;;;
1501;1861;3093.0;1546.5;2;1574.0;;;;1519.0;1.0;;;;1.0
1502;1862;6601.7;6601.7;1;;;;6601.7;;;;;1.0;
1503;1863;4668.0;1556.0;3;3371.0;201.0;;;1096.0;1.0;1.0;;;1.0
1504;1865;1915.0;1915.0;1;1915.0;;;;;1.0;;;;
1505;1866;6947.0;3473.5;2;5051.0;;;1896.0;;1.0;;;1.0;
1506;1868;12111.0;12111.0;1;12111.0;;;;;1.0;;;;
1507;1869;1054.0;1054.0;1;;;;1054.0;;;;;1.0;
1508;1872;6023.0;3011.5;2;5886.0;;;;137.0;1.0;;;;1.0
1509;1874;2100.0;2100.0;1;2100.0;;;;;1.0;;;;
1510;1875;3094.0;3094.0;1;3094.0;;;;;1.0;;;;
1511;1876;11762.0;3920.6666666666665;3;2329.0;;;8710.0;723.0;1.0;;;1.0;1.0
1512;1877;1827.0;913.5;2;913.5;;;;;2.0;;;;
1513;1879;2026.0;1013.0;2;907.0;;;;1119.0;1.0;;;;1.0
1514;1881;5686.0;2843.0;2;2046.0;;;;3640.0;1.0;;;;1.0
1515;1882;3903.0;1301.0;3;1907.0;60.0;;;1936.0;1.0;1.0;;;1.0
1516;1886;8710.7;4355.35;2;4198.0;;;4512.7;;1.0;;;1.0;
1517;1887;5608.0;5608.0;1;5608.0;;;;;1.0;;;;
1518;1888;12032.0;3008.0;4;510.0;3269.0;;4780.0;3473.0;1.0;1.0;;1.0;1.0
1519;1889;3298.0;3298.0;1;3298.0;;;;;1.0;;;;
1520;1891;2504.0;834.6666666666666;3;2039.0;293.0;;;172.0;1.0;1.0;;;1.0
1521;1892;2398.0;2398.0;1;2398.0;;;;;1.0;;;;
1522;1893;6289.0;6289.0;1;6289.0;;;;;1.0;;;;
1523;1895;7601.5;3800.75;2;5810.0;;1791.5;;;1.0;;1.0;;
1524;1896;11254.5;5627.25;2;9463.0;;1791.5;;;1.0;;1.0;;
1525;1897;12615.5;3153.875;4;8458.0;129.0;1791.5;;2237.0;1.0;1.0;1.0;;1.0
1526;1899;3081.0;3081.0;1;3081.0;;;;;1.0;;;;
1527;1900;7114.0;7114.0;1;7114.0;;;;;1.0;;;;
1528;1901;6355.0;6355.0;1;6355.0;;;;;1.0;;;;
1529;1903;2138.0;1069.0;2;1878.0;;;;260.0;1.0;;;;1.0
1530;1904;6951.0;1737.75;4;2991.0;2257.0;1116.0;;587.0;1.0;1.0;1.0;;1.0
1531;1905;6803.0;2267.6666666666665;3;3506.0;72.0;;;3225.0;1.0;1.0;;;1.0
1532;1906;9385.8;3128.6;3;7355.0;;;1872.8;158.0;1.0;;;1.0;1.0
1533;1907;8775.0;4387.5;2;8181.0;;;;594.0;1.0;;;;1.0
1534;1908;3594.0;3594.0;1;3594.0;;;;;1.0;;;;
1535;1909;2127.0;709.0;3;43.0;928.0;;;1156.0;1.0;1.0;;;1.0
1536;1910;3187.0;1593.5;2;851.0;;;;2336.0;1.0;;;;1.0
1537;1912;3232.0;3232.0;1;3232.0;;;;;1.0;;;;
1538;1913;2613.0;2613.0;1;2613.0;;;;;1.0;;;;
1539;1914;3335.0;1667.5;2;1289.0;;;;2046.0;1.0;;;;1.0
1540;1915;6194.0;3097.0;2;4052.0;;;;2142.0;1.0;;;;1.0
1541;1916;4269.0;4269.0;1;4269.0;;;;;1.0;;;;
1542;1917;2943.0;2943.0;1;2943.0;;;;;1.0;;;;
1543;1918;4231.0;4231.0;1;4231.0;;;;;1.0;;;;
1544;1919;4887.0;2443.5;2;4545.0;;;;342.0;1.0;;;;1.0
1545;1920;3570.0;3570.0;1;3570.0;;;;;1.0;;;;
1546;1921;2433.0;1216.5;2;2309.0;;;;124.0;1.0;;;;1.0
1547;1924;1962.0;1962.0;1;1962.0;;;;;1.0;;;;
1548;1925;3860.0;3860.0;1;3860.0;;;;;1.0;;;;
1549;1926;3004.0;1502.0;2;2643.0;;;;361.0;1.0;;;;1.0
1550;1927;2283.0;2283.0;1;2283.0;;;;;1.0;;;;
1551;1928;2317.5;2317.5;1;;;;2317.5;;;;;1.0;
1552;1929;2027.0;2027.0;1;2027.0;;;;;1.0;;;;
1553;1930;3223.0;3223.0;1;3223.0;;;;;1.0;;;;
1554;1931;6223.0;2074.3333333333335;3;4898.0;1302.0;;;23.0;1.0;1.0;;;1.0
1555;1933;3804.0;3804.0;1;3804.0;;;;;1.0;;;;
1556;1934;7322.0;1830.5;4;1428.0;720.0;;;2587.0;1.0;1.0;;;2.0
1557;1936;2141.0;2141.0;1;2141.0;;;;;1.0;;;;
1558;1937;2933.0;2933.0;1;2933.0;;;;;1.0;;;;
1559;1938;7232.0;3616.0;2;6646.0;;586.0;;;1.0;;1.0;;
1560;1939;3983.0;1991.5;2;3090.0;;;;893.0;1.0;;;;1.0
1561;1940;3106.0;3106.0;1;3106.0;;;;;1.0;;;;
1562;1943;9357.0;2339.25;4;3060.0;2704.0;;;1796.5;1.0;1.0;;;2.0
1563;1944;6741.0;6741.0;1;6741.0;;;;;1.0;;;;
1564;1946;7593.0;7593.0;1;7593.0;;;;;1.0;;;;
1565;1947;3448.0;3448.0;1;3448.0;;;;;1.0;;;;
1566;1948;7300.0;3650.0;2;731.0;;;;6569.0;1.0;;;;1.0
1567;1949;7525.0;1881.25;4;6888.0;43.0;;;297.0;1.0;1.0;;;2.0
1568;1950;6943.0;6943.0;1;6943.0;;;;;1.0;;;;
1569;1951;4118.0;1372.6666666666667;3;709.0;2441.0;;;968.0;1.0;1.0;;;1.0
1570;1954;2140.0;2140.0;1;2140.0;;;;;1.0;;;;
1571;1955;1964.0;1964.0;1;1964.0;;;;;1.0;;;;
1572;1956;4674.0;4674.0;1;4674.0;;;;;1.0;;;;
1573;1957;2487.0;1243.5;2;1595.0;;;;892.0;1.0;;;;1.0
1574;1958;2934.0;2934.0;1;2934.0;;;;;1.0;;;;
1575;1959;3142.0;1571.0;2;1571.0;;;;;2.0;;;;
1576;1960;2150.0;1075.0;2;2103.0;;;;47.0;1.0;;;;1.0
1577;1961;2293.0;2293.0;1;2293.0;;;;;1.0;;;;
1578;1962;3733.0;1244.3333333333333;3;770.0;1771.0;;;1192.0;1.0;1.0;;;1.0
1579;1963;3175.0;3175.0;1;3175.0;;;;;1.0;;;;
1580;1964;2438.0;2438.0;1;2438.0;;;;;1.0;;;;
1581;1965;9541.0;9541.0;1;9541.0;;;;;1.0;;;;
1582;1966;5569.0;5569.0;1;5569.0;;;;;1.0;;;;
1583;1967;19358.0;9679.0;2;14164.0;;;5194.0;;1.0;;;1.0;
1584;1969;5403.0;5403.0;1;5403.0;;;;;1.0;;;;
1585;1970;3690.0;1845.0;2;1774.0;;;;1916.0;1.0;;;;1.0
1586;1971;6624.0;6624.0;1;6624.0;;;;;1.0;;;;
1587;1972;2736.0;2736.0;1;2736.0;;;;;1.0;;;;
1588;1973;1997.0;998.5;2;847.0;;;;1150.0;1.0;;;;1.0
1589;1975;6581.0;1645.25;4;2625.0;1711.0;;;1122.5;1.0;1.0;;;2.0
1590;1976;5565.0;2782.5;2;3408.0;;;;2157.0;1.0;;;;1.0
1591;1978;18957.3;4739.325;4;7001.0;356.0;;5700.3;5900.0;1.0;1.0;;1.0;1.0
1592;1979;2014.0;2014.0;1;2014.0;;;;;1.0;;;;
1593;1980;6879.0;6879.0;1;6879.0;;;;;1.0;;;;
1594;1981;2184.0;1092.0;2;1087.0;;;;1097.0;1.0;;;;1.0
1595;1982;3732.0;3732.0;1;3732.0;;;;;1.0;;;;
1596;1986;5451.0;5451.0;1;5451.0;;;;;1.0;;;;
1597;1988;2671.0;2671.0;1;2671.0;;;;;1.0;;;;
1598;1989;1982.0;1982.0;1;1982.0;;;;;1.0;;;;
1599;1990;2168.0;2168.0;1;2168.0;;;;;1.0;;;;
1600;1991;7510.0;2503.3333333333335;3;2857.0;341.0;;;4312.0;1.0;1.0;;;1.0
1601;1992;4140.0;4140.0;1;4140.0;;;;;1.0;;;;
1602;1993;5700.3;5700.3;1;;;;5700.3;;;;;1.0;
1603;1994;4729.0;1182.25;4;3962.0;18.0;;;374.5;1.0;1.0;;;2.0
1604;1995;2944.0;2944.0;1;2944.0;;;;;1.0;;;;
1605;1996;2395.6;2395.6;1;;;2395.6;;;;;1.0;;
1606;1997;1942.0;971.0;2;971.0;;;;;2.0;;;;
1607;1999;6454.0;3227.0;2;2676.0;;;;3778.0;1.0;;;;1.0
1608;2000;8227.0;2056.75;4;3318.0;14.0;;4847.0;48.0;1.0;1.0;;1.0;1.0
1609;2001;12524.0;12524.0;1;12524.0;;;;;1.0;;;;
1610;2002;3688.0;3688.0;1;3688.0;;;;;1.0;;;;
1611;2003;2127.0;2127.0;1;;;2127.0;;;;;1.0;;
1612;2004;5472.0;5472.0;1;5472.0;;;;;1.0;;;;
1613;2005;2274.0;758.0;3;1924.0;209.0;;;141.0;1.0;1.0;;;1.0
1614;2006;3135.0;1567.5;2;1567.5;;;;;2.0;;;;
1615;2008;4198.0;2099.0;2;543.0;;;;3655.0;1.0;;;;1.0
1616;2009;4263.0;2131.5;2;2995.0;;;;1268.0;1.0;;;;1.0
1617;2010;3876.0;3876.0;1;3876.0;;;;;1.0;;;;
1618;2011;2010.0;670.0;3;1726.0;12.0;;;272.0;1.0;1.0;;;1.0
1619;2012;3844.0;3844.0;1;3844.0;;;;;1.0;;;;
1620;2015;4535.0;4535.0;1;4535.0;;;;;1.0;;;;
1621;2016;1967.0;655.6666666666666;3;741.0;157.0;;;1069.0;1.0;1.0;;;1.0
1622;2017;2671.0;1335.5;2;1855.0;;;;816.0;1.0;;;;1.0
1623;2018;6325.0;3162.5;2;3115.0;;;3210.0;;1.0;;;1.0;
1624;2019;2102.0;700.6666666666666;3;1422.0;415.0;;;265.0;1.0;1.0;;;1.0
1625;2020;2329.0;2329.0;1;2329.0;;;;;1.0;;;;
1626;2022;1943.0;1943.0;1;1943.0;;;;;1.0;;;;
1627;2023;8631.0;2157.75;4;1687.0;1052.0;;;2946.0;1.0;1.0;;;2.0
1628;2024;7024.0;7024.0;1;7024.0;;;;;1.0;;;;
1629;2025;6704.0;6704.0;1;6704.0;;;;;1.0;;;;
1630;2026;5330.0;2665.0;2;1943.0;;;;3387.0;1.0;;;;1.0
1631;2027;3476.0;3476.0;1;3476.0;;;;;1.0;;;;
1632;2030;4325.0;4325.0;1;4325.0;;;;;1.0;;;;
1633;2032;5229.0;1307.25;4;2873.0;690.0;;;833.0;1.0;1.0;;;2.0
1634;2033;4274.0;4274.0;1;4274.0;;;;;1.0;;;;
1635;2034;8744.0;8744.0;1;8744.0;;;;;1.0;;;;
1636;2035;14433.2;2886.6400000000003;5;8404.0;121.0;;4898.2;505.0;1.0;1.0;;1.0;2.0
1637;2037;9297.0;4648.5;2;762.0;;;;8535.0;1.0;;;;1.0
1638;2038;3642.0;1821.0;2;1580.0;;;;2062.0;1.0;;;;1.0
1639;2040;5262.0;5262.0;1;5262.0;;;;;1.0;;;;
1640;2042;2266.0;1133.0;2;1258.0;;;;1008.0;1.0;;;;1.0
1641;2043;4366.0;4366.0;1;4366.0;;;;;1.0;;;;
1642;2044;9278.0;4639.0;2;8417.0;;861.0;;;1.0;;1.0;;
1643;2045;1536.0;1536.0;1;1536.0;;;;;1.0;;;;
1644;2046;2073.0;1036.5;2;426.0;;;;1647.0;1.0;;;;1.0
1645;2047;2670.0;2670.0;1;2670.0;;;;;1.0;;;;
1646;2048;5008.0;1669.3333333333333;3;2525.0;;1017.0;;1466.0;1.0;;1.0;;1.0
1647;2049;5891.0;2945.5;2;4854.0;;;;1037.0;1.0;;;;1.0
1648;2050;9704.0;2426.0;4;3564.0;197.0;;;2971.5;1.0;1.0;;;2.0
1649;2051;4898.2;4898.2;1;;;;4898.2;;;;;1.0;
1650;2052;6412.0;1603.0;4;4278.0;263.0;1799.0;;72.0;1.0;1.0;1.0;;1.0
1651;2053;4409.0;4409.0;1;4409.0;;;;;1.0;;;;
1652;2054;8738.0;2912.6666666666665;3;1488.0;2802.0;;;4448.0;1.0;1.0;;;1.0
1653;2055;11365.0;5682.5;2;6844.0;;;4521.0;;1.0;;;1.0;
1654;2057;5414.0;1353.5;4;3573.0;769.0;;;536.0;1.0;1.0;;;2.0
1655;2058;2702.0;675.5;4;2564.0;5.0;;;66.5;1.0;1.0;;;2.0
1656;2060;7523.0;7523.0;1;7523.0;;;;;1.0;;;;
1657;2061;2669.0;1334.5;2;1994.0;;;;675.0;1.0;;;;1.0
1658;2062;10425.5;3475.1666666666665;3;107.0;;;7182.5;3136.0;1.0;;;1.0;1.0
1659;2063;1542.0;1542.0;1;1542.0;;;;;1.0;;;;
1660;2064;2322.7;2322.7;1;;;;2322.7;;;;;1.0;
1661;2065;3075.0;3075.0;1;3075.0;;;;;1.0;;;;
1662;2066;2319.0;2319.0;1;2319.0;;;;;1.0;;;;
1663;2068;2624.0;874.6666666666666;3;172.0;1047.0;;;1405.0;1.0;1.0;;;1.0
1664;2069;4933.0;1233.25;4;484.0;2108.0;;;1170.5;1.0;1.0;;;2.0
1665;2070;8092.0;8092.0;1;8092.0;;;;;1.0;;;;
1666;2071;3218.0;1609.0;2;125.0;;;;3093.0;1.0;;;;1.0
1667;2072;6746.0;6746.0;1;6746.0;;;;;1.0;;;;
1668;2073;1860.0;1860.0;1;;;;1860.0;;;;;1.0;
1669;2074;4922.0;2461.0;2;2354.0;;;;2568.0;1.0;;;;1.0
1670;2075;2200.0;733.3333333333334;3;589.0;619.0;;;992.0;1.0;1.0;;;1.0
1671;2076;2052.0;1026.0;2;1026.0;;;;;2.0;;;;
1672;2078;3598.0;3598.0;1;3598.0;;;;;1.0;;;;
1673;2080;19589.0;9794.5;2;13628.0;;;5961.0;;1.0;;;1.0;
1674;2081;2028.0;2028.0;1;2028.0;;;;;1.0;;;;
1675;2082;7791.0;2597.0;3;822.0;5187.0;;;1782.0;1.0;1.0;;;1.0
1676;2083;8282.0;8282.0;1;8282.0;;;;;1.0;;;;
1677;2084;4554.0;4554.0;1;4554.0;;;;;1.0;;;;
1678;2085;6474.0;2158.0;3;2124.0;4045.0;;;305.0;1.0;1.0;;;1.0
1679;2087;4619.9;4619.9;1;;;4619.9;;;;;1.0;;
1680;2088;3240.0;3240.0;1;3240.0;;;;;1.0;;;;
1681;2090;3532.0;3532.0;1;3532.0;;;;;1.0;;;;
1682;2092;7598.0;7598.0;1;7598.0;;;;;1.0;;;;
