;account_id;alltime_sum_trans_amount_by_account_id;alltime_mean_trans_amount_by_account_id;alltime_total_nbr_trans;mean_trans_amount_of Household;mean_trans_amount_of Insurance payment;mean_trans_amount_of Interest credited;mean_trans_amount_of Loan payment;mean_trans_amount_of Old-age pension;mean_trans_amount_of Payment for statement;mean_trans_amount_of Sanction interest if negative balance;mean_trans_amount_of Unknown_Transaction_Type_x;nbr_trans Household;nbr_trans Insurance payment;nbr_trans Interest credited;nbr_trans Loan payment;nbr_trans Old-age pension;nbr_trans Payment for statement;nbr_trans Sanction interest if negative balance;nbr_trans Unknown_Transaction_Type_x;mean_trans_amount_of Credit;mean_trans_amount_of Unknown_Transaction_Type_y;mean_trans_amount_of Withdrawal;nbr_trans Credit;nbr_trans Unknown_Transaction_Type_y;nbr_trans Withdrawal;1yr_sum_trans_amount_by_account_id;1yr_mean_trans_amount_by_account_id;1yr_total_nbr_trans;3yr_sum_trans_amount_by_account_id;3yr_mean_trans_amount_by_account_id;3yr_total_nbr_trans;trans_ratio_98_97;trans_ratio_97_96
1070;1124;3283487.500000001;12580.41187739464;261.0;1030.0;;246.17666666666665;;;14.600000000000007;;18349.706214689264;27.0;;30.0;;;27.0;;177.0;17500.659375;12288.904761904761;9342.758333333337;96.0;21.0;144.0;1513769.5000000002;13278.679824561406;114.0;3283487.500000001;12580.41187739464;261.0;1.3476605048549435;
1071;1125;1418629.7;11821.914166666666;120.0;11827.0;1.0;191.14166666666665;;;30.0;;16920.105263157893;11.0;11.0;12.0;;;10.0;;76.0;17033.039534883723;13047.875;8432.260869565218;43.0;8.0;69.0;1407229.7;11925.675423728813;118.0;1418629.7;11821.914166666666;120.0;123.44120175438596;
1072;1126;872800.2999999992;2204.0411616161596;396.0;2791.0;;159.88260869565215;;;14.600000000000016;;3431.409090909091;65.0;;69.0;;;64.0;;198.0;2617.236723163842;;1870.0885844748843;177.0;;219.0;187070.80000000002;2711.171014492754;69.0;486813.7999999997;2318.160952380951;210.0;1.259956625402427;1.0118361260811848
1073;1127;3579832.700000003;8688.914320388356;412.0;6260.0;;244.212676056338;;;14.600000000000016;;15106.298076923076;67.0;;71.0;;;66.0;;208.0;12612.146527777779;;6580.9089552238875;144.0;;268.0;658142.7999999999;9402.039999999999;70.0;1849393.600000001;8562.007407407413;216.0;1.1454639375499074;0.9453199076207608
1074;1128;711724.2999999991;2288.502572347264;311.0;2070.0;;150.4859649122808;;6189.0;14.600000000000014;;2585.125;57.0;;57.0;;61.0;56.0;;80.0;3247.9554621848715;;1693.841666666666;119.0;;192.0;136988.20000000004;2245.708196721312;61.0;433193.19999999955;2256.214583333331;192.0;0.9531914834398286;0.9987102234940853
1075;1129;2416824.9000000027;7796.209354838718;310.0;4604.0;;192.15869565217395;;;14.600000000000012;;12232.149171270717;42.0;;46.0;;;41.0;;181.0;13321.43333333333;;5428.256221198156;93.0;;217.0;630797.2;7421.143529411765;85.0;1916450.8000000007;7457.0070038910535;257.0;0.989731567854418;1.2737303949185221
1076;1130;216646.80000000008;2407.1866666666674;90.0;2241.0;;143.69333333333333;;6588.0;14.599999999999996;;2055.5555555555557;15.0;;15.0;;19.0;14.0;;27.0;3643.6400000000003;;1620.3527272727274;35.0;;55.0;158117.80000000005;2291.5623188405802;69.0;216646.80000000008;2407.1866666666674;90.0;2.7015291564865294;
1077;1132;7386440.3;17841.643236714976;414.0;;;275.6098591549295;;;30.0;;26588.057761732853;;;71.0;;;66.0;;277.0;25713.202068965515;12372.739130434782;13851.479820627803;145.0;46.0;223.0;1256736.5000000002;17215.568493150688;73.0;3761354.1999999997;17576.4214953271;214.0;1.0140139156397523;0.998721629197525
1078;1133;547735.4999999993;1669.9253048780467;328.0;2103.0;;65.29516129032258;;4498.0;14.600000000000016;;1595.561797752809;58.0;;62.0;;62.0;57.0;;89.0;2270.5944;;1300.0551724137943;125.0;;203.0;105043.20000000003;1667.3523809523813;63.0;322433.09999999986;1653.5030769230762;195.0;0.9510251456280794;0.9729860675550918
1079;1134;1848686.2000000025;4071.9960352422963;454.0;1973.0;;102.06000000000002;;;14.600000000000016;;6760.375494071146;66.0;;70.0;;;65.0;;253.0;6293.761333333336;;2975.7302631578914;150.0;;304.0;289973.19999999995;4264.311764705882;68.0;933489.5999999996;3989.271794871793;234.0;0.9107252838506259;0.9795065337228823
1080;1135;381864.9999999998;1818.404761904761;210.0;1735.0;;122.65945945945947;;5106.0;14.60000000000001;;1750.1694915254238;37.0;;37.0;;41.0;36.0;;59.0;2713.7265822784802;;1278.4778625954207;79.0;;131.0;114360.80000000003;1732.7393939393944;66.0;349572.8999999999;1756.6477386934669;199.0;0.981035673385004;3.609907686400081
1081;1136;4295198.400000004;9806.3890410959;438.0;6249.0;;178.83692307692309;;;14.600000000000016;;15482.17857142857;61.0;;65.0;;;60.0;;252.0;16680.865648854964;8412.5;6742.420494699654;131.0;24.0;283.0;762494.7999999997;10166.59733333333;75.0;2377739.1000000024;9744.83237704919;244.0;0.9462703415382872;0.9890111319806856
1082;1137;214703.00000000006;1293.3915662650606;166.0;2121.0;;67.73124999999999;;;14.600000000000009;;2032.388888888889;31.0;;32.0;;;31.0;;72.0;1704.6289855072469;;1000.8618556701034;69.0;;97.0;74492.2;1262.579661016949;59.0;213803.00000000006;1295.775757575758;165.0;0.9745275009059478;84.93255555555554
1083;1138;85220.00000000001;2938.620689655173;29.0;;;99.99999999999999;;;;;4942.35294117647;;;12.0;;;;;17.0;2346.363636363636;;4800.0;22.0;;7.0;53412.799999999996;3560.853333333333;15.0;85220.00000000001;2938.620689655173;29.0;1.679267587212958;
1084;1139;2920942.8000000003;10980.987969924812;266.0;1191.0;2386.0;267.84999999999997;;;100.0;;16373.693641618496;22.0;22.0;28.0;;;21.0;;173.0;16912.289887640447;15058.083333333334;7485.163636363636;89.0;12.0;165.0;1307513.8;10377.093650793651;126.0;2920942.8000000003;10980.987969924812;266.0;0.8704025837403325;
1085;1140;143922.00000000003;2284.476190476191;63.0;2790.0;;115.54285714285716;;;14.599999999999998;;3776.2258064516127;9.0;;14.0;;;9.0;;31.0;2518.9351351351347;;1950.8230769230768;37.0;;26.0;124589.90000000004;2185.7877192982464;57.0;143922.00000000003;2284.476190476191;63.0;6.444716300867472;
1086;1141;173294.70000000007;1147.6470198675502;151.0;1028.0;248.0;79.20454545454544;;;14.599999999999996;;1951.7894736842106;18.0;18.0;22.0;;;17.0;;76.0;1744.305555555556;;815.4865979381443;54.0;;97.0;90868.1;987.6967391304348;92.0;173294.70000000007;1147.6470198675502;151.0;1.102412328059146;
1087;1142;302403.9;1433.1938388625595;211.0;2077.0;;85.34473684210528;;;14.600000000000009;;2150.822429906542;33.0;;38.0;;;33.0;;107.0;1763.990322580645;;1172.481355932204;93.0;;118.0;101366.90000000001;1369.822972972973;74.0;285493.1000000001;1399.4759803921572;204.0;0.9832664028246616;6.096222532346193
1088;1144;465349.7999999995;1333.380515759311;349.0;2250.0;;74.64477611940296;;;14.600000000000016;;2071.3758389261743;67.0;;67.0;;;66.0;;149.0;1761.3395683453236;;1050.1123809523822;139.0;;210.0;82411.4;1329.2161290322579;62.0;242021.40000000017;1315.3336956521748;184.0;1.0796102412542705;0.9215101610165604
1089;1145;370060.9999999998;971.2887139107607;381.0;;;74.05151515151515;;;14.600000000000016;;1434.1850393700788;;;66.0;;;61.0;;254.0;1493.0330827067671;;691.4822580645169;133.0;;248.0;68909.09999999999;943.9602739726026;73.0;209010.70000000016;954.3867579908683;219.0;1.0369989691574932;0.9102072572216766
1090;1146;3040729.6000000034;7104.508411214961;428.0;3437.0;;257.39365079365075;;;14.600000000000016;;11374.532258064517;59.0;;63.0;;;58.0;;248.0;11687.096240601508;;5038.460338983054;133.0;;295.0;686360.7999999999;7799.5545454545445;88.0;1794884.5000000012;6956.9166666666715;258.0;1.2485062181489042;0.9416012436258351
1091;1147;3338212.700000005;9789.480058651041;341.0;;;202.36617647058827;;;14.600000000000016;;15826.342857142858;;;68.0;;;63.0;;210.0;12206.279856115107;;8126.434653465355;139.0;;202.0;582272.9999999998;10039.18965517241;58.0;1780086.6000000013;9674.38369565218;184.0;0.962368219848612;1.0052836049737663
1092;1149;337824.69999999984;3632.5236559139767;93.0;;;162.47142857142856;;;14.599999999999998;;6510.509803921569;;;35.0;;;7.0;;51.0;3145.2155172413795;;4440.062857142858;58.0;;35.0;155218.00000000003;4311.611111111112;36.0;315924.69999999984;3549.715730337077;89.0;1.5483478390982321;4.577511415525114
1093;1150;124385.09999999999;2006.2112903225805;62.0;;;82.34;;;14.599999999999998;;3324.4324324324325;;;15.0;;;10.0;;37.0;2143.4775;;1756.6363636363637;40.0;;22.0;105773.9;1995.733962264151;53.0;124385.09999999999;2006.2112903225805;62.0;5.683346587001375;
1094;1151;2113836.9000000013;8455.347600000005;250.0;3263.0;;278.25476190476195;;;14.60000000000001;;14782.679104477613;37.0;;42.0;;;37.0;;134.0;12858.903488372092;;6146.165853658533;86.0;;164.0;624453.8999999998;8326.051999999998;75.0;1853683.200000001;8166.005286343616;227.0;1.0288538611559304;2.333010447285585
1095;1152;435653.39999999956;1320.161818181817;330.0;2186.0;;69.025;;;14.600000000000016;;2089.294964028777;64.0;;64.0;;;63.0;;139.0;1715.7112781954888;;1053.1157360406103;133.0;;197.0;74553.59999999999;1355.5199999999998;55.0;232973.70000000016;1338.9293103448285;174.0;0.9304858886241578;0.8996199340919682
1096;1153;1532801.7000000018;4023.1015748031546;381.0;4918.0;;118.5616666666667;;;14.600000000000014;;5945.0;55.0;;60.0;;;55.0;;211.0;6407.207258064515;;2872.793774319063;124.0;;257.0;301670.60000000003;4248.881690140845;71.0;917132.3999999996;4004.944978165937;229.0;0.9846597451973169;0.9614166072522418
1097;1154;1793608.8;14464.587096774194;124.0;3475.0;;264.55;;;30.0;;21753.825;14.0;;16.0;;;14.0;;80.0;17418.279245283018;17770.0;12181.0;53.0;1.0;70.0;1403070.2000000002;14317.042857142858;98.0;1793608.8;14464.587096774194;124.0;3.592654349659676;
1098;1155;311098.9000000001;2374.800763358779;131.0;2260.0;;92.76666666666667;;5959.0;14.600000000000001;;2959.3939393939395;22.0;;27.0;;27.0;22.0;;33.0;2990.867272727273;;1928.9631578947378;55.0;;76.0;158417.40000000002;2475.2718750000004;64.0;311098.9000000001;2374.800763358779;131.0;1.1855220550982701;
1099;1156;496688.5999999999;10136.502040816325;49.0;;;266.13846153846157;;;14.599999999999998;;17611.14285714286;;;13.0;;;8.0;;28.0;10798.955555555558;;9323.49090909091;27.0;;22.0;466525.69999999995;10141.863043478259;46.0;496688.5999999999;10136.502040816325;49.0;15.466871554127751;
1100;1157;869058.6999999989;2665.824233128831;326.0;;;132.23623188405804;;;14.600000000000016;;4450.777202072539;;;69.0;;;64.0;;193.0;3105.6848275862053;;2313.4497237569044;145.0;;181.0;157151.60000000006;2857.3018181818193;55.0;447457.9999999996;2616.7134502923955;171.0;1.0011173668365014;1.0023056525200957
1101;1158;696934.1999999991;2248.1748387096745;310.0;2171.0;;135.31578947368422;;6340.0;14.600000000000014;;2328.1521739130435;52.0;;57.0;;57.0;52.0;;92.0;3211.2434782608702;;1680.2112820512818;115.0;;195.0;165211.70000000004;2429.5838235294123;68.0;454498.89999999985;2249.994554455445;202.0;1.2073392551127413;0.872576239108699
1102;1159;1440201.5000000007;4286.31398809524;336.0;6470.0;;140.44310344827588;;;14.600000000000014;;6326.912280701755;54.0;;58.0;;;53.0;;171.0;5663.905384615384;;3416.9601941747537;130.0;;206.0;324863.19999999995;4390.043243243243;74.0;911840.2999999995;4221.482870370368;216.0;1.167958013462699;0.9288135038557211
1103;1160;1777459.6;8713.037254901961;204.0;3487.0;;233.6413793103448;;;30.0;;13355.468253968254;25.0;;29.0;;;24.0;;126.0;14378.212500000001;11827.42857142857;5489.444444444444;64.0;14.0;126.0;773556.3;7974.807216494846;97.0;1777459.6;8713.037254901961;204.0;1.0382032325161719;
1104;1161;777300.699999999;2413.9773291925435;322.0;3947.0;;93.30735294117646;;5921.0;14.600000000000016;;1945.7627118644068;64.0;;68.0;;68.0;63.0;;59.0;2989.583211678833;;1987.7178378378362;137.0;;185.0;130103.30000000003;2409.320370370371;54.0;418200.89999999985;2474.5615384615376;169.0;0.9776814732932901;0.9402951748444951
1105;1164;873141.3999999991;2366.2368563685613;369.0;;;135.62000000000003;;;14.600000000000016;;3429.253968253968;;;60.0;;;57.0;;252.0;2183.4595121951215;;2594.708536585363;205.0;;164.0;147623.80000000005;2108.911428571429;70.0;489578.7999999997;2156.7348017621134;227.0;1.111199096129571;0.6829386778170581
1106;1165;597317.0999999999;5856.049999999998;102.0;8270.0;;72.69047619047618;;;14.599999999999996;;9453.816326530612;16.0;;21.0;;;16.0;;49.0;7102.352272727271;;4910.579310344829;44.0;;58.0;338503.8999999999;5373.077777777777;63.0;597317.0999999999;5856.049999999998;102.0;1.3079081746989716;
1107;1166;2752879.300000002;6158.566666666671;447.0;4397.0;;142.23382352941175;3105.1999999999994;;14.600000000000016;;11332.5;64.0;;68.0;48.0;;63.0;;204.0;9913.190780141842;10169.466666666667;4132.56838487972;141.0;15.0;291.0;477695.49999999994;6285.4671052631575;76.0;1479396.9000000001;5989.461133603239;247.0;0.9668448238907036;1.0561714768094121
1108;1168;1070298.299999999;2579.032048192769;415.0;2432.0;48.0;91.656;;;14.600000000000012;;4170.958333333333;46.0;46.0;50.0;;;45.0;;228.0;5282.653398058252;;1686.4903846153832;103.0;;312.0;254190.20000000004;2467.8660194174763;103.0;766772.2999999995;2449.751757188497;313.0;1.0002305891907972;0.9417872907507684
1109;1169;4087574.4000000004;9640.50566037736;424.0;7748.0;;191.79285714285717;;;100.0;;14050.161538461538;54.0;;56.0;;;54.0;;260.0;13769.193421052634;13421.47619047619;6823.92828685259;152.0;21.0;251.0;1529134.6;13775.987387387388;111.0;2645666.0;9551.140794223827;277.0;1.872048599931295;0.8174190358323752
1110;1170;1743672.7000000004;9225.781481481483;189.0;13057.0;;160.1181818181818;;;14.600000000000007;;13730.575757575758;29.0;;33.0;;;28.0;;99.0;11076.686250000002;16867.6;6958.199999999996;80.0;10.0;99.0;690900.6;9090.797368421052;76.0;1743672.7000000004;9225.781481481483;189.0;1.110618396415675;
1111;1171;397039.5;7352.583333333333;54.0;7893.0;;140.10833333333335;;;14.599999999999998;;12300.444444444445;8.0;;12.0;;;7.0;;27.0;8327.159259259259;;6378.007407407409;27.0;;27.0;396239.5;7476.2169811320755;53.0;397039.5;7352.583333333333;54.0;495.299375;
1112;1172;176847.69999999995;6801.834615384613;26.0;;;162.70000000000002;;;;;11670.533333333333;;;11.0;;;;;15.0;5896.731249999998;;8250.0;16.0;;10.0;133268.39999999997;6663.419999999998;20.0;176847.69999999995;6801.834615384613;26.0;3.0580665591232528;
1113;1173;180396.3000000001;1252.752083333334;144.0;;;59.91739130434781;;;14.600000000000001;;1805.020202020202;;;23.0;;;22.0;;99.0;1862.9235294117655;;918.1419354838711;51.0;;93.0;91314.10000000002;1217.5213333333336;75.0;180396.3000000001;1252.752083333334;144.0;1.1658627328811901;
1114;1174;2089986.3000000014;6093.254518950442;343.0;720.0;3182.0;252.14000000000001;;;14.600000000000012;;10797.61797752809;40.0;40.0;45.0;;;40.0;;178.0;11800.459782608696;;4001.3705179282842;92.0;;251.0;595865.8999999999;6080.264285714285;98.0;1693423.0000000007;5759.942176870751;294.0;1.0697013407487264;1.404667300277156
1115;1176;229024.50000000012;2063.2837837837847;111.0;2267.0;;64.31363636363638;;4556.0;14.600000000000001;;2916.190476190476;21.0;;22.0;;26.0;21.0;;21.0;2468.79387755102;;1742.8000000000006;49.0;;62.0;109410.5;1989.2818181818182;55.0;229024.50000000012;2063.2837837837847;111.0;1.000077695106122;
1116;1177;501452.0999999999;7374.295588235293;68.0;541.0;;121.90833333333335;;;14.599999999999998;;12086.80487804878;8.0;;12.0;;;7.0;;41.0;10402.650000000001;;5499.600000000001;26.0;;42.0;500352.0999999999;7467.941791044775;67.0;501452.0999999999;7374.295588235293;68.0;454.8655454545454;
1117;1178;864957.8999999997;7935.393577981648;109.0;5639.0;;199.29500000000002;;;14.599999999999996;;13155.389830508475;15.0;;20.0;;;15.0;;59.0;10925.092857142858;;6061.253731343282;42.0;;67.0;531491.0999999999;7086.547999999998;75.0;864957.8999999997;7935.393577981648;109.0;1.5938351284145824;
1118;1179;592081.6999999995;1783.3786144578298;332.0;2808.0;;75.79253731343282;;4212.0;14.600000000000016;;1639.6774193548388;66.0;;67.0;;71.0;66.0;;62.0;2193.0223021582738;;1488.350259067358;139.0;;193.0;106284.60000000002;1714.2677419354843;62.0;309317.1;1757.4835227272727;176.0;0.9891356140416185;1.001355929044373
1119;1180;2176227.0000000033;6594.627272727283;330.0;;;181.54925373134327;;;14.600000000000016;;10761.980099502487;;;67.0;;;62.0;;201.0;8190.5927536231875;;5447.527083333328;138.0;;192.0;370049.89999999997;6380.170689655171;58.0;1170556.0999999996;6539.419553072624;179.0;0.9430605834719067;0.9862797916104792
1120;1181;249922.2000000001;2357.756603773586;106.0;3418.0;123.0;89.53750000000001;;;14.599999999999996;;3742.490909090909;12.0;12.0;16.0;;;11.0;;55.0;3369.7846153846153;;1768.6656716417913;39.0;;67.0;199244.80000000005;2142.417204301076;93.0;249922.2000000001;2357.756603773586;106.0;3.9316302730605757;
1121;1182;781549.2000000001;7894.436363636364;99.0;;;170.7727272727273;;;14.599999999999996;;12959.066666666668;;;22.0;;;17.0;;60.0;8622.979166666666;14719.6;6392.352173913045;48.0;5.0;46.0;424695.39999999997;7322.33448275862;58.0;781549.2000000001;7894.436363636364;99.0;1.190110347711023;
1122;1183;506403.9999999995;1889.5671641791025;268.0;1882.0;;115.65581395348839;;;14.60000000000001;;2888.364864864865;39.0;;43.0;;;38.0;;148.0;2479.973333333334;;1509.244171779142;105.0;;163.0;140608.00000000003;1874.7733333333338;75.0;423709.2999999997;1818.4948497854064;233.0;0.979063439144155;1.7366868735239385
1123;1184;4467812.000000003;14942.515050167234;299.0;;;239.10909090909087;;;14.600000000000014;;22958.407216494845;;;55.0;;;50.0;;194.0;20552.306306306305;12408.90322580645;11476.624203821664;111.0;31.0;157.0;932727.5999999997;15808.94237288135;59.0;2918324.1000000024;14664.945226130665;199.0;0.9250787711961189;0.9706520391361341
1124;1185;135442.50000000006;1593.441176470589;85.0;2581.0;;68.19285714285715;;4246.0;14.599999999999996;;836.0;14.0;;14.0;;18.0;13.0;;26.0;2366.142424242424;;1103.0730769230765;33.0;;52.0;97679.30000000002;1457.9000000000003;67.0;135442.50000000006;1593.441176470589;85.0;2.5866266629946617;
1125;1186;204154.50000000006;2916.492857142858;70.0;;;123.26923076923075;;;14.599999999999998;;4306.510638297872;;;13.0;;;10.0;;47.0;2601.2717391304345;;3520.6666666666674;46.0;;24.0;202150.70000000004;3017.174626865672;67.0;204154.50000000006;2916.492857142858;70.0;100.88367102505242;
1126;1187;349605.0;2362.195945945946;148.0;2288.0;;127.78399999999998;;6220.0;14.600000000000003;;2410.6666666666665;25.0;;25.0;;29.0;24.0;;45.0;3355.9018181818187;;1774.5204301075275;55.0;;93.0;168917.20000000004;2448.075362318841;69.0;349605.0;2362.195945945946;148.0;1.1629491425070053;
1127;1188;464909.1999999998;3078.868874172184;151.0;4421.0;;116.75172413793106;;;14.600000000000003;;4803.397260273972;25.0;;29.0;;;24.0;;73.0;3522.447887323943;;2685.1925000000015;71.0;;80.0;190273.9;2798.145588235294;68.0;464909.1999999998;3078.868874172184;151.0;0.8834515144705339;
1128;1189;456259.8999999996;1129.356188118811;404.0;;;97.63846153846156;;;14.600000000000016;;1632.6509090909092;;;65.0;;;64.0;;275.0;1806.0999999999997;;789.7263940520454;135.0;;269.0;84993.19999999998;1164.290410958904;73.0;250217.50000000017;1132.205882352942;221.0;1.0391103525677856;1.0196756503386488
1129;1190;760479.7999999996;5281.10972222222;144.0;8249.0;;111.05925925925925;;;14.600000000000001;;7881.013888888889;23.0;;27.0;;;22.0;;72.0;6428.386885245904;;4437.930120481928;61.0;;83.0;345717.60000000003;4801.633333333334;72.0;760479.7999999996;5281.10972222222;144.0;0.9921752154793267;
1130;1192;794327.0999999995;5554.7349650349615;143.0;;;176.59062499999996;;;14.600000000000007;;9384.309523809523;;;32.0;;;27.0;;84.0;6355.0439393939405;;4868.755844155843;66.0;;77.0;309748.00000000006;5631.781818181819;55.0;794327.0999999995;5554.7349650349615;143.0;1.035646531807176;
1131;1193;1887226.6000000015;5824.773456790128;324.0;7334.0;;116.74333333333331;;;14.600000000000014;;9599.444444444445;56.0;;60.0;;;55.0;;153.0;7735.964516129033;;4639.8349999999955;124.0;;200.0;366056.49999999994;5631.63846153846;65.0;1130037.1999999993;5678.578894472358;199.0;0.9492051374669934;0.965341888889084
1132;1194;2648963.100000003;7978.8045180722975;332.0;3171.0;;210.09821428571428;;;14.600000000000014;;14222.597701149425;51.0;;56.0;;;51.0;;174.0;11867.978260869568;;5917.721658986176;115.0;;217.0;539943.9999999998;7396.493150684928;73.0;1734722.8000000012;7849.424434389146;221.0;0.9275367497253173;1.0250588135855863
1133;1195;271871.20000000007;2140.718110236221;127.0;1890.0;;121.73999999999998;;6223.0;14.6;;1864.3777777777777;19.0;;20.0;;24.0;19.0;;45.0;3390.8177777777773;;1454.687804878049;45.0;;82.0;152230.10000000003;2003.0276315789479;76.0;271871.20000000007;2140.718110236221;127.0;1.2809549894775458;
1134;1196;2476459.1000000006;12765.253092783509;194.0;12445.0;;218.06571428571428;;;14.600000000000003;;19373.3125;24.0;;35.0;;;23.0;;112.0;14460.639772727272;13907.0;11333.483809523808;88.0;1.0;105.0;1228162.1;14448.965882352943;85.0;2476459.1000000006;12765.253092783509;194.0;1.14904022429149;
1135;1197;588929.0999999994;1549.81342105263;380.0;2582.0;;135.90156249999998;;;14.600000000000016;;2156.7272727272725;59.0;;64.0;;;59.0;;198.0;2036.3442307692308;;1210.9794642857155;156.0;;224.0;112526.50000000003;1541.4589041095894;73.0;342418.79999999993;1549.4063348416287;221.0;1.0026392159693058;1.0327662934252084
